t_o r_p l_p r_v l_v
837176 4 5 0 0
837186 4 5 0 0
837196 4 5 0 0
837206 4 5 0 0
837216 4 5 0 0
837226 4 5 0 0
837236 4 5 0 0
837246 4 5 0 0
837256 4 5 0 0
837266 4 5 0 0
837276 4 5 0 0
837286 4 5 0 0
837296 4 5 0 0
837306 4 5 0 0
837316 4 5 0 0
837326 4 5 0 0
837336 4 5 0 0
837346 4 5 0 0
837356 4 5 0 0
837366 4 5 0 0
837376 4 5 0 0
837386 4 5 0 0
837396 4 5 0 0
837406 4 5 0 0
837416 4 5 0 0
837426 4 5 0 0
837436 4 5 0 0
837446 4 5 0 0
837456 4 5 0 0
837466 4 5 0 0
837476 4 5 0 0
837486 4 5 0 0
837496 4 5 0 0
837506 4 5 0 0
837516 4 5 0 0
837526 4 5 0 0
837536 4 5 0 0
837546 4 5 0 0
837556 4 5 0 0
837566 4 5 0 0
837576 4 5 0 0
837586 4 5 0 0
837596 4 5 0 0
837606 4 5 0 0
837616 4 5 0 0
837626 4 5 0 0
837636 4 5 0 0
837646 4 5 0 0
837656 4 5 0 0
837666 4 5 0 0
837676 4 5 0 0
837686 4 5 0 0
837696 4 5 0 0
837706 4 5 0 0
837716 4 5 0 0
837726 4 5 0 0
837736 4 5 0 0
837746 4 5 0 0
837756 4 5 0 0
837766 4 5 0 0
837776 4 5 0 0
837786 4 5 0 0
837796 4 5 0 0
837806 4 5 0 0
837816 4 5 0 0
837826 4 5 0 0
837836 4 5 0 0
837846 4 5 0 0
837856 4 5 0 0
837866 4 5 0 0
837876 4 5 0 0
837886 4 5 0 0
837896 4 5 0 0
837906 4 5 0 0
837916 4 5 0 0
837926 4 5 0 0
837936 4 5 0 0
837946 4 5 0 0
837956 4 5 0 0
837966 4 5 0 0
837976 4 5 0 0
837986 4 5 0 0
837996 4 5 0 0
838006 4 5 0 0
838016 4 5 0 0
838026 4 5 0 0
838036 4 5 0 0
838046 4 5 0 0
838056 4 5 0 0
838066 4 5 0 0
838076 4 5 0 0
838086 4 5 0 0
838096 4 5 0 0
838106 4 5 0 0
838116 4 5 0 0
838126 4 5 0 0
838136 4 5 0 0
838146 4 5 0 0
838156 4 5 0 0
838166 4 5 0 0
838176 4 5 0 0
838186 4 5 0 0
838196 4 5 0 0
838207 4 5 0 0
838217 4 5 0 0
838227 4 5 0 0
838237 4 5 0 0
838247 4 5 0 0
838257 4 5 0 0
838267 4 5 0 0
838276 4 5 0 0
838286 4 5 0 0
838296 4 5 0 0
838306 4 5 0 0
838316 4 5 0 0
838326 4 5 0 0
838336 4 5 0 0
838346 4 5 0 0
838356 4 5 0 0
838366 4 5 0 0
838376 4 5 0 0
838386 4 5 0 0
838396 4 5 0 0
838406 4 5 0 0
838416 4 5 0 0
838426 4 5 0 0
838436 4 5 0 0
838446 4 5 0 0
838456 4 5 0 0
838466 4 5 0 0
838476 4 5 0 0
838486 4 5 0 0
838496 4 5 0 0
838506 4 5 0 0
838516 4 5 0 0
838526 4 5 0 0
838536 4 5 0 0
838546 4 5 0 0
838556 4 5 0 0
838566 4 5 0 0
838576 4 5 0 0
838586 4 5 0 0
838596 4 5 0 0
838606 4 5 0 0
838616 4 5 0 0
838626 4 5 0 0
838636 4 5 0 0
838646 4 5 0 0
838656 4 5 0 0
838666 4 5 0 0
838676 4 5 0 0
838686 4 5 0 0
838696 4 5 0 0
838706 4 5 0 0
838716 4 5 0 0
838726 4 5 0 0
838736 4 5 0 0
838746 4 5 0 0
838756 4 5 0 0
838766 4 5 0 0
838776 4 5 0 0
838786 4 5 0 0
838796 4 5 0 0
838806 4 5 0 0
838816 4 5 0 0
838826 4 5 0 0
838836 4 5 0 0
838846 4 5 0 0
838856 4 5 0 0
838866 4 5 0 0
838876 4 5 0 0
838886 4 5 0 0
838896 4 5 0 0
838906 4 5 0 0
838916 4 5 0 0
838926 4 5 0 0
838936 4 5 0 0
838946 4 5 0 0
838956 4 5 0 0
838966 4 5 0 0
838976 4 5 0 0
838986 4 5 0 0
838996 4 5 0 0
839006 4 5 0 0
839016 4 5 0 0
839026 4 5 0 0
839036 4 5 0 0
839046 4 5 0 0
839056 4 5 0 0
839066 4 5 0 0
839076 4 5 0 0
839086 4 5 0 0
839096 4 5 0 0
839106 4 5 0 0
839116 4 5 0 0
839126 4 5 0 0
839136 4 5 0 0
839146 4 5 0 0
839156 4 5 0 0
839166 4 5 0 0
839176 4 5 0 0
839186 4 5 0 0
839196 4 5 0 0
839206 4 5 0 0
839216 4 5 0 0
839226 4 5 0 0
839236 4 5 0 0
839246 4 5 0 0
839256 4 5 0 0
839266 4 5 0 0
839276 4 5 0 0
839286 4 5 0 0
839296 4 5 0 0
839306 4 5 0 0
839316 4 5 0 0
839326 4 5 0 0
839336 4 5 0 0
839346 4 5 0 0
839356 4 5 0 0
839366 4 5 0 0
839376 4 5 0 0
839386 4 5 0 0
839396 4 5 0 0
839406 4 5 0 0
839416 4 5 0 0
839426 4 5 0 0
839436 4 5 0 0
839446 4 5 0 0
839456 4 5 0 0
839466 4 5 0 0
839476 4 5 0 0
839486 4 5 0 0
839496 4 5 0 0
839506 4 5 0 0
839516 4 5 0 0
839526 4 5 0 0
839536 4 5 0 0
839546 4 5 0 0
839556 4 5 0 0
839566 4 5 0 0
839576 4 5 0 0
839586 4 5 0 0
839596 4 5 0 0
839606 4 5 0 0
839616 4 5 0 0
839626 4 5 0 0
839636 4 5 0 0
839646 4 5 0 0
839656 4 5 0 0
839666 4 5 0 0
839676 4 5 0 0
839686 4 5 0 0
839696 4 5 0 0
839706 4 5 0 0
839716 4 5 0 0
839726 4 5 0 0
839736 4 5 0 0
839746 4 5 0 0
839756 4 5 0 0
839766 4 5 0 0
839776 4 5 0 0
839786 4 5 0 0
839796 4 5 0 0
839806 4 5 0 0
839816 4 5 0 0
839826 4 5 0 0
839836 4 5 0 0
839846 4 5 0 0
839856 4 5 0 0
839866 4 5 0 0
839876 4 5 0 0
839886 4 5 0 0
839896 4 5 0 0
839906 4 5 0 0
839916 4 5 0 0
839926 4 5 0 0
839936 4 5 0 0
839946 4 5 0 0
839956 4 5 0 0
839966 4 5 0 0
839976 4 5 0 0
839986 4 5 0 0
839996 4 5 0 0
840007 4 5 0 0
840016 4 5 0 0
840026 4 5 0 0
840036 4 5 0 0
840046 4 5 0 0
840057 4 5 0 0
840067 4 5 0 0
840077 4 5 0 0
840087 4 5 0 0
840097 4 5 0 0
840107 4 5 0 0
840117 4 5 0 0
840126 4 5 0 0
840136 4 5 0 0
840146 4 5 0 0
840156 4 5 0 0
840166 4 5 0 0
840176 4 5 0 0
840186 4 5 0 0
840196 4 5 0 0
840206 4 5 0 0
840216 4 5 0 0
840226 4 5 0 0
840236 4 5 0 0
840246 4 5 0 0
840256 4 5 0 0
840266 4 5 0 0
840276 4 5 0 0
840286 4 5 0 0
840296 4 5 0 0
840306 4 5 0 0
840316 4 5 0 0
840326 4 5 0 0
840336 4 5 0 0
840346 4 5 0 0
840356 4 5 0 0
840366 4 5 0 0
840376 4 5 0 0
840386 4 5 0 0
840396 4 5 0 0
840406 4 5 0 0
840416 4 5 0 0
840426 4 5 0 0
840436 4 5 0 0
840446 4 5 0 0
840456 4 5 0 0
840466 4 5 0 0
840476 4 5 0 0
840486 4 5 0 0
840496 4 5 0 0
840506 4 5 0 0
840516 4 5 0 0
840526 4 5 0 0
840536 4 5 0 0
840546 4 5 0 0
840556 4 5 0 0
840566 4 5 0 0
840576 4 5 0 0
840586 4 5 0 0
840596 4 5 0 0
840606 4 5 0 0
840616 4 5 0 0
840626 4 5 0 0
840636 4 5 0 0
840646 4 5 0 0
840656 4 5 0 0
840666 4 5 0 0
840676 4 5 0 0
840686 4 5 0 0
840696 4 5 0 0
840706 4 5 0 0
840716 4 5 0 0
840726 4 5 0 0
840736 4 5 0 0
840746 4 5 0 0
840756 4 5 0 0
840766 4 5 0 0
840776 4 5 0 0
840786 4 5 0 0
840796 4 5 0 0
840806 4 5 0 0
840816 4 5 0 0
840826 4 5 0 0
840836 4 5 0 0
840846 4 5 0 0
840856 4 5 0 0
840866 4 5 0 0
840876 4 5 0 0
840886 4 5 0 0
840896 4 5 0 0
840906 4 5 0 0
840916 4 5 0 0
840926 4 5 0 0
840936 4 5 0 0
840946 4 5 0 0
840956 4 5 0 0
840966 4 5 0 0
840976 4 5 0 0
840986 4 5 0 0
840996 4 5 0 0
841006 4 5 0 0
841016 4 5 0 0
841026 4 5 0 0
841036 4 5 0 0
841046 4 5 0 0
841056 4 5 0 0
841066 4 5 0 0
841076 4 5 0 0
841086 4 5 0 0
841096 4 5 0 0
841106 4 5 0 0
841116 4 5 0 0
841126 4 5 0 0
841136 4 5 0 0
841146 4 5 0 0
841156 4 5 0 0
841166 4 5 0 0
841176 4 5 0 0
841186 4 5 0 0
841196 4 5 0 0
841206 4 5 0 0
841216 4 5 0 0
841226 4 5 0 0
841236 4 5 0 0
841246 4 5 0 0
841256 4 5 0 0
841266 4 5 0 0
841276 4 5 0 0
841286 4 5 0 0
841296 4 5 0 0
841306 4 5 0 0
841316 4 5 0 0
841326 4 5 0 0
841336 4 5 0 0
841346 4 5 0 0
841356 4 5 0 0
841366 4 5 0 0
841376 4 5 0 0
841386 4 5 0 0
841396 4 5 0 0
841406 4 5 0 0
841416 4 5 0 0
841426 4 5 0 0
841436 4 5 0 0
841446 4 5 0 0
841456 4 5 0 0
841466 4 5 0 0
841476 4 5 0 0
841486 4 5 0 0
841496 4 5 0 0
841506 4 5 0 0
841516 4 5 0 0
841526 4 5 0 0
841536 4 5 0 0
841546 4 5 0 0
841556 4 5 0 0
841566 4 5 0 0
841576 4 5 0 0
841586 4 5 0 0
841596 4 5 0 0
841606 4 5 0 0
841616 4 5 0 0
841626 4 5 0 0
841636 4 5 0 0
841646 4 5 0 0
841656 4 5 0 0
841666 4 5 0 0
841676 4 5 0 0
841686 4 5 0 0
841696 4 5 0 0
841706 4 5 0 0
841716 4 5 0 0
841726 4 5 0 0
841736 4 5 0 0
841746 4 5 0 0
841756 4 5 0 0
841766 4 5 0 0
841776 4 5 0 0
841786 4 5 0 0
841796 4 5 0 0
841806 4 5 0 0
841816 4 5 0 0
841826 4 5 0 0
841836 4 5 0 0
841846 4 5 0 0
841856 4 5 0 0
841866 4 5 0 0
841877 4 5 0 0
841887 4 5 0 0
841897 4 5 0 0
841907 4 5 0 0
841917 4 5 0 0
841927 4 5 0 0
841936 4 5 0 0
841946 4 5 0 0
841956 4 5 0 0
841966 4 5 0 0
841976 4 5 0 0
841986 4 5 0 0
841996 4 5 0 0
842006 4 5 0 0
842016 4 5 0 0
842026 4 5 0 0
842036 4 5 0 0
842046 4 5 0 0
842056 4 5 0 0
842066 4 5 0 0
842076 4 5 0 0
842086 4 5 0 0
842096 4 5 0 0
842106 4 5 0 0
842116 4 5 0 0
842126 4 5 0 0
842136 4 5 0 0
842146 4 5 0 0
842156 4 5 0 0
842166 4 5 0 0
842176 4 5 0 0
842186 4 5 0 0
842196 4 5 0 0
842206 4 5 0 0
842216 4 5 0 0
842226 4 5 0 0
842236 4 5 0 0
842246 4 5 0 0
842256 4 5 0 0
842266 4 5 0 0
842276 4 5 0 0
842286 4 5 0 0
842296 4 5 0 0
842306 4 5 0 0
842316 4 5 0 0
842326 4 5 0 0
842336 4 5 0 0
842346 4 5 0 0
842356 4 5 0 0
842366 4 5 0 0
842376 4 5 0 0
842386 4 5 0 0
842396 4 5 0 0
842406 4 5 0 0
842416 4 5 0 0
842426 4 5 0 0
842436 4 5 0 0
842446 4 5 0 0
842456 4 5 0 0
842466 4 5 0 0
842476 4 5 0 0
842486 4 5 0 0
842496 4 5 0 0
842506 4 5 0 0
842516 4 5 0 0
842526 4 5 0 0
842536 4 5 0 0
842546 4 5 0 0
842556 4 5 0 0
842566 4 5 0 0
842576 4 5 0 0
842586 4 5 0 0
842596 4 5 0 0
842606 4 5 0 0
842616 4 5 0 0
842626 4 5 0 0
842636 4 5 0 0
842646 4 5 0 0
842656 4 5 0 0
842666 4 5 0 0
842676 4 5 0 0
842686 4 5 0 0
842696 4 5 0 0
842706 4 5 0 0
842716 4 5 0 0
842726 4 5 0 0
842736 4 5 0 0
842746 4 5 0 0
842756 4 5 0 0
842766 4 5 0 0
842776 4 5 0 0
842786 4 5 0 0
842796 4 5 0 0
842806 4 5 0 0
842816 4 5 0 0
842826 4 5 0 0
842836 4 5 0 0
842846 4 5 0 0
842856 4 5 0 0
842866 4 5 0 0
842876 4 5 0 0
842886 4 5 0 0
842896 4 5 0 0
842906 4 5 0 0
842916 4 5 0 0
842926 4 5 0 0
842936 4 5 0 0
842946 4 5 0 0
842956 4 5 0 0
842966 4 5 0 0
842976 4 5 0 0
842986 4 5 0 0
842996 4 5 0 0
843006 4 5 0 0
843016 4 5 0 0
843026 4 5 0 0
843036 4 5 0 0
843046 4 5 0 0
843056 4 5 0 0
843066 4 5 0 0
843076 4 5 0 0
843086 4 5 0 0
843096 4 5 0 0
843106 4 5 0 0
843116 4 5 0 0
843126 4 5 0 0
843136 4 5 0 0
843146 4 5 0 0
843156 4 5 0 0
843166 4 5 0 0
843176 4 5 0 0
843186 4 5 0 0
843196 4 5 0 0
843206 4 5 0 0
843216 4 5 0 0
843226 4 5 0 0
843236 4 5 0 0
843246 4 5 0 0
843256 4 5 0 0
843266 4 5 0 0
843276 4 5 0 0
843286 4 5 0 0
843296 4 5 0 0
843306 4 5 0 0
843316 4 5 0 0
843326 4 5 0 0
843336 4 5 0 0
843346 4 5 0 0
843356 4 5 0 0
843366 4 5 0 0
843376 4 5 0 0
843386 4 5 0 0
843396 4 5 0 0
843406 4 5 0 0
843416 4 5 0 0
843426 4 5 0 0
843436 4 5 0 0
843446 4 5 0 0
843456 4 5 0 0
843466 4 5 0 0
843476 4 5 0 0
843486 4 5 0 0
843496 4 5 0 0
843506 4 5 0 0
843516 4 5 0 0
843526 4 5 0 0
843536 4 5 0 0
843546 4 5 0 0
843556 4 5 0 0
843566 4 5 0 0
843576 4 5 0 0
843586 4 5 0 0
843596 4 5 0 0
843606 4 5 0 0
843616 4 5 0 0
843626 4 5 0 0
843636 4 5 0 0
843646 4 5 0 0
843656 4 5 0 0
843666 4 5 0 0
843676 4 5 0 0
843686 4 5 0 0
843697 4 5 0 0
843707 4 5 0 0
843717 4 5 0 0
843727 4 5 0 0
843737 4 5 0 0
843747 4 5 0 0
843757 4 5 0 0
843766 4 5 0 0
843776 4 5 0 0
843786 4 5 0 0
843796 4 5 0 0
843806 4 5 0 0
843816 4 5 0 0
843826 4 5 0 0
843836 4 5 0 0
843846 4 5 0 0
843856 4 5 0 0
843866 4 5 0 0
843876 4 5 0 0
843886 4 5 0 0
843896 4 5 0 0
843906 4 5 0 0
843916 4 5 0 0
843926 4 5 0 0
843936 4 5 0 0
843946 4 5 0 0
843956 4 5 0 0
843966 4 5 0 0
843976 4 5 0 0
843986 4 5 0 0
843996 4 5 0 0
844006 4 5 0 0
844016 4 5 0 0
844026 4 5 0 0
844036 4 5 0 0
844046 4 5 0 0
844056 4 5 0 0
844066 4 5 0 0
844076 4 5 0 0
844086 4 5 0 0
844096 4 5 0 0
844106 4 5 0 0
844116 4 5 0 0
844126 4 5 0 0
844136 4 5 0 0
844146 4 5 0 0
844156 4 5 0 0
844166 4 5 0 0
844176 4 5 0 0
844186 4 5 0 0
844196 4 5 0 0
844206 4 5 0 0
844216 4 5 0 0
844226 4 5 0 0
844236 4 5 0 0
844246 4 5 0 0
844256 4 5 0 0
844266 4 5 0 0
844276 4 5 0 0
844286 4 5 0 0
844296 4 5 0 0
844306 4 5 0 0
844316 4 5 0 0
844326 4 5 0 0
844336 4 5 0 0
844346 4 5 0 0
844356 4 5 0 0
844366 4 5 0 0
844376 4 5 0 0
844386 4 5 0 0
844396 4 5 0 0
844406 4 5 0 0
844416 4 5 0 0
844426 4 5 0 0
844436 4 5 0 0
844446 4 5 0 0
844456 4 5 0 0
844466 4 5 0 0
844476 4 5 0 0
844486 4 5 0 0
844496 4 5 0 0
844506 4 5 0 0
844516 4 5 0 0
844526 4 5 0 0
844536 4 5 0 0
844546 4 5 0 0
844556 4 5 0 0
844566 4 5 0 0
844576 4 5 0 0
844586 4 5 0 0
844596 4 5 0 0
844606 4 5 0 0
844616 4 5 0 0
844626 4 5 0 0
844636 4 5 0 0
844646 4 5 0 0
844656 4 5 0 0
844666 4 5 0 0
844676 4 5 0 0
844686 4 5 0 0
844696 4 5 0 0
844706 4 5 0 0
844716 4 5 0 0
844726 4 5 0 0
844736 4 5 0 0
844746 4 5 0 0
844756 4 5 0 0
844766 4 5 0 0
844776 4 5 0 0
844786 4 5 0 0
844796 4 5 0 0
844806 4 5 0 0
844816 4 5 0 0
844826 4 5 0 0
844836 4 5 0 0
844846 4 5 0 0
844856 4 5 0 0
844866 4 5 0 0
844876 4 5 0 0
844886 4 5 0 0
844896 4 5 0 0
844906 4 5 0 0
844916 4 5 0 0
844926 4 5 0 0
844936 4 5 0 0
844946 4 5 0 0
844956 4 5 0 0
844966 4 5 0 0
844976 4 5 0 0
844986 4 5 0 0
844996 4 5 0 0
845006 4 5 0 0
845016 4 5 0 0
845026 4 5 0 0
845036 4 5 0 0
845046 4 5 0 0
845056 4 5 0 0
845066 4 5 0 0
845076 4 5 0 0
845086 4 5 0 0
845096 4 5 0 0
845106 4 5 0 0
845116 4 5 0 0
845126 4 5 0 0
845136 4 5 0 0
845146 4 5 0 0
845156 4 5 0 0
845166 4 5 0 0
845176 4 5 0 0
845186 4 5 0 0
845196 4 5 0 0
845206 4 5 0 0
845216 4 5 0 0
845226 4 5 0 0
845236 4 5 0 0
845246 4 5 0 0
845256 4 5 0 0
845266 4 5 0 0
845276 4 5 0 0
845286 4 5 0 0
845296 4 5 0 0
845306 4 5 0 0
845316 4 5 0 0
845326 4 5 0 0
845336 4 5 0 0
845346 4 5 0 0
845356 4 5 0 0
845366 4 5 0 0
845376 4 5 0 0
845386 4 5 0 0
845396 4 5 0 0
845406 4 5 0 0
845416 4 5 0 0
845426 4 5 0 0
845436 4 5 0 0
845446 4 5 0 0
845456 4 5 0 0
845466 4 5 0 0
845476 4 5 0 0
845486 4 5 0 0
845496 4 5 0 0
845507 4 5 0 0
845516 4 5 0 0
845527 4 5 0 0
845537 4 5 0 0
845547 4 5 0 0
845557 4 5 0 0
845567 4 5 0 0
845577 4 5 0 0
845587 4 5 0 0
845597 4 5 0 0
845607 4 5 0 0
845616 4 5 0 0
845626 4 5 0 0
845636 4 5 0 0
845646 4 5 0 0
845656 4 5 0 0
845666 4 5 0 0
845676 4 5 0 0
845686 4 5 0 0
845696 4 5 0 0
845706 4 5 0 0
845716 4 5 0 0
845726 4 5 0 0
845736 4 5 0 0
845746 4 5 0 0
845756 4 5 0 0
845766 4 5 0 0
845776 4 5 0 0
845786 4 5 0 0
845796 4 5 0 0
845806 4 5 0 0
845816 4 5 0 0
845826 4 5 0 0
845836 4 5 0 0
845846 4 5 0 0
845856 4 5 0 0
845866 4 5 0 0
845876 4 5 0 0
845886 4 5 0 0
845896 4 5 0 0
845906 4 5 0 0
845916 4 5 0 0
845926 4 5 0 0
845936 4 5 0 0
845946 4 5 0 0
845956 4 5 0 0
845966 4 5 0 0
845976 4 5 0 0
845986 4 5 0 0
845996 4 5 0 0
846006 4 5 0 0
846016 4 5 0 0
846026 4 5 0 0
846036 4 5 0 0
846046 4 5 0 0
846056 4 5 0 0
846066 4 5 0 0
846076 4 5 0 0
846086 4 5 0 0
846096 4 5 0 0
846106 4 5 0 0
846116 4 5 0 0
846126 4 5 0 0
846136 4 5 0 0
846146 4 5 0 0
846156 4 5 0 0
846166 4 5 0 0
846176 4 5 0 0
846186 4 5 0 0
846196 4 5 0 0
846206 4 5 0 0
846216 4 5 0 0
846226 4 5 0 0
846236 4 5 0 0
846246 4 5 0 0
846256 4 5 0 0
846266 4 5 0 0
846276 4 5 0 0
846286 4 5 0 0
846296 4 5 0 0
846306 4 5 0 0
846316 4 5 0 0
846326 4 5 0 0
846336 4 5 0 0
846346 4 5 0 0
846356 4 5 0 0
846366 4 5 0 0
846376 4 5 0 0
846386 4 5 0 0
846396 4 5 0 0
846406 4 5 0 0
846416 4 5 0 0
846426 4 5 0 0
846436 4 5 0 0
846446 4 5 0 0
846456 4 5 0 0
846466 4 5 0 0
846476 4 5 0 0
846486 4 5 0 0
846496 4 5 0 0
846506 4 5 0 0
846516 4 5 0 0
846526 4 5 0 0
846536 4 5 0 0
846546 4 5 0 0
846556 4 5 0 0
846566 4 5 0 0
846576 4 5 0 0
846586 4 5 0 0
846596 4 5 0 0
846606 4 5 0 0
846616 4 5 0 0
846626 4 5 0 0
846636 4 5 0 0
846646 4 5 0 0
846656 4 5 0 0
846666 4 5 0 0
846676 4 5 0 0
846686 4 5 0 0
846696 4 5 0 0
846706 4 5 0 0
846716 4 5 0 0
846726 4 5 0 0
846736 4 5 0 0
846746 4 5 0 0
846756 4 5 0 0
846766 4 5 0 0
846776 4 5 0 0
846786 4 5 0 0
846796 4 5 0 0
846806 4 5 0 0
846816 4 5 0 0
846826 4 5 0 0
846836 4 5 0 0
846846 4 5 0 0
846856 4 5 0 0
846866 4 5 0 0
846876 4 5 0 0
846886 4 5 0 0
846896 4 5 0 0
846906 4 5 0 0
846916 4 5 0 0
846926 4 5 0 0
846936 4 5 0 0
846946 4 5 0 0
846956 4 5 0 0
846966 4 5 0 0
846976 4 5 0 0
846986 4 5 0 0
846996 4 5 0 0
847006 4 5 0 0
847016 4 5 0 0
847026 4 5 0 0
847036 4 5 0 0
847046 4 5 0 0
847056 4 5 0 0
847066 4 5 0 0
847076 4 5 0 0
847086 4 5 0 0
847096 4 5 0 0
847106 4 5 0 0
847116 4 5 0 0
847126 4 5 0 0
847136 4 5 0 0
847146 4 5 0 0
847156 4 5 0 0
847166 4 5 0 0
847176 4 5 0 0
847186 4 5 0 0
847196 4 5 0 0
847206 4 5 0 0
847216 4 5 0 0
847226 4 5 0 0
847236 4 5 0 0
847246 4 5 0 0
847256 4 5 0 0
847266 4 5 0 0
847276 4 5 0 0
847286 4 5 0 0
847296 4 5 0 0
847306 4 5 0 0
847316 4 5 0 0
847326 4 5 0 0
847336 4 5 0 0
847346 4 5 0 0
847356 4 5 0 0
847366 4 5 0 0
847376 4 5 0 0
847386 4 5 0 0
847396 4 5 0 0
847407 4 5 0 0
847417 4 5 0 0
847427 4 5 0 0
847437 4 5 0 0
847447 4 5 0 0
847457 4 5 0 0
847467 4 5 0 0
847476 4 5 0 0
847486 4 5 0 0
847496 4 5 0 0
847507 4 5 0 0
847516 4 5 0 0
847526 4 5 0 0
847536 4 5 0 0
847546 4 5 0 0
847556 4 5 0 0
847566 4 5 0 0
847576 4 5 0 0
847586 4 5 0 0
847596 4 5 0 0
847606 4 5 0 0
847616 4 5 0 0
847626 4 5 0 0
847636 4 5 0 0
847646 4 5 0 0
847656 4 5 0 0
847666 4 5 0 0
847676 4 5 0 0
847686 4 5 0 0
847696 4 5 0 0
847706 4 5 0 0
847716 4 5 0 0
847726 4 5 0 0
847736 4 5 0 0
847746 4 5 0 0
847756 4 5 0 0
847766 4 5 0 0
847776 4 5 0 0
847786 4 5 0 0
847796 4 5 0 0
847806 4 5 0 0
847816 4 5 0 0
847826 4 5 0 0
847836 4 5 0 0
847846 4 5 0 0
847856 4 5 0 0
847866 4 5 0 0
847876 4 5 0 0
847886 4 5 0 0
847896 4 5 0 0
847906 4 5 0 0
847916 4 5 0 0
847926 4 5 0 0
847936 4 5 0 0
847946 4 5 0 0
847956 4 5 0 0
847966 4 5 0 0
847976 4 5 0 0
847986 4 5 0 0
847996 4 5 0 0
848006 4 5 0 0
848016 4 5 0 0
848026 4 5 0 0
848036 4 5 0 0
848046 4 5 0 0
848056 4 5 0 0
848066 4 5 0 0
848076 4 5 0 0
848086 4 5 0 0
848096 4 5 0 0
848106 4 5 0 0
848116 4 5 0 0
848126 4 5 0 0
848136 4 5 0 0
848146 4 5 0 0
848156 4 5 0 0
848166 4 5 0 0
848176 4 5 0 0
848186 4 5 0 0
848196 4 5 0 0
848206 4 5 0 0
848216 4 5 0 0
848226 4 5 0 0
848236 4 5 0 0
848246 4 5 0 0
848256 4 5 0 0
848266 4 5 0 0
848276 4 5 0 0
848286 4 5 0 0
848296 4 5 0 0
848306 4 5 0 0
848316 4 5 0 0
848326 4 5 0 0
848336 4 5 0 0
848346 4 5 0 0
848356 4 5 0 0
848366 4 5 0 0
848376 4 5 0 0
848386 4 5 0 0
848396 4 5 0 0
848406 4 5 0 0
848416 4 5 0 0
848426 4 5 0 0
848436 4 5 0 0
848446 4 5 0 0
848456 4 5 0 0
848466 4 5 0 0
848476 4 5 0 0
848486 4 5 0 0
848496 4 5 0 0
848506 4 5 0 0
848516 4 5 0 0
848526 4 5 0 0
848536 4 5 0 0
848546 4 5 0 0
848556 4 5 0 0
848566 4 5 0 0
848576 4 5 0 0
848586 4 5 0 0
848596 4 5 0 0
848606 4 5 0 0
848616 4 5 0 0
848626 4 5 0 0
848636 4 5 0 0
848646 4 5 0 0
848656 4 5 0 0
848666 4 5 0 0
848676 4 5 0 0
848686 4 5 0 0
848696 4 5 0 0
848706 4 5 0 0
848716 4 5 0 0
848726 4 5 0 0
848736 4 5 0 0
848746 4 5 0 0
848756 4 5 0 0
848766 4 5 0 0
848776 4 5 0 0
848786 4 5 0 0
848796 4 5 0 0
848806 4 5 0 0
848816 4 5 0 0
848826 4 5 0 0
848836 4 5 0 0
848846 4 5 0 0
848856 4 5 0 0
848866 4 5 0 0
848876 4 5 0 0
848886 4 5 0 0
848896 4 5 0 0
848906 4 5 0 0
848916 4 5 0 0
848926 4 5 0 0
848936 4 5 0 0
848946 4 5 0 0
848956 4 5 0 0
848966 4 5 0 0
848976 4 5 0 0
848986 4 5 0 0
848996 4 5 0 0
849006 4 5 0 0
849016 4 5 0 0
849026 4 5 0 0
849036 4 5 0 0
849046 4 5 0 0
849056 4 5 0 0
849066 4 5 0 0
849076 4 5 0 0
849086 4 5 0 0
849096 4 5 0 0
849106 4 5 0 0
849116 4 5 0 0
849126 4 5 0 0
849136 4 5 0 0
849146 4 5 0 0
849156 4 5 0 0
849166 4 5 0 0
849176 4 5 0 0
849186 4 5 0 0
849196 4 5 0 0
849206 4 5 0 0
849216 4 5 0 0
849226 4 5 0 0
849236 4 5 0 0
849246 4 5 0 0
849256 4 5 0 0
849267 4 5 0 0
849277 4 5 0 0
849287 4 5 0 0
849297 4 5 0 0
849307 4 5 0 0
849317 4 5 0 0
849327 4 5 0 0
849336 4 5 0 0
849346 4 5 0 0
849356 4 5 0 0
849366 4 5 0 0
849376 4 5 0 0
849386 4 5 0 0
849396 4 5 0 0
849406 4 5 0 0
849416 4 5 0 0
849426 4 5 0 0
849436 4 5 0 0
849446 4 5 0 0
849456 4 5 0 0
849466 4 5 0 0
849476 4 5 0 0
849486 4 5 0 0
849496 4 5 0 0
849506 4 5 0 0
849516 4 5 0 0
849526 4 5 0 0
849536 4 5 0 0
849546 4 5 0 0
849556 4 5 0 0
849566 4 5 0 0
849576 4 5 0 0
849586 4 5 0 0
849596 4 5 0 0
849606 4 5 0 0
849616 4 5 0 0
849626 4 5 0 0
849636 4 5 0 0
849646 4 5 0 0
849656 4 5 0 0
849666 4 5 0 0
849676 4 5 0 0
849686 4 5 0 0
849696 4 5 0 0
849706 4 5 0 0
849716 4 5 0 0
849726 4 5 0 0
849736 4 5 0 0
849746 4 5 0 0
849756 4 5 0 0
849766 4 5 0 0
849776 4 5 0 0
849786 4 5 0 0
849796 4 5 0 0
849806 4 5 0 0
849816 4 5 0 0
849826 4 5 0 0
849836 4 5 0 0
849846 4 5 0 0
849856 4 5 0 0
849866 4 5 0 0
849876 4 5 0 0
