t_f px py fd
1542396 -679 657 265
1542406 -679 657 264
1542416 -679 657 272
1542426 -679 657 262
1542436 -679 657 271
1542446 -679 657 275
1542456 -679 657 273
1542466 -679 657 272
1542476 -679 657 266
1542486 -679 657 264
1542496 -679 657 267
1542506 -679 657 262
1542516 -679 657 270
1542526 -679 657 268
1542536 -679 657 260
1542546 -679 657 265
1542556 -679 657 270
1542566 -679 657 267
1542576 -679 657 272
1542586 -679 657 268
1542596 -679 657 268
1542606 -679 657 266
1542616 -679 657 268
1542626 -679 657 273
1542636 -679 657 266
1542646 -679 657 253
1542656 -679 657 264
1542666 -679 657 265
1542676 -679 657 264
1542686 -679 657 266
1542696 -679 657 266
1542706 -679 657 267
1542716 -679 657 264
1542726 -679 657 266
1542736 -679 657 266
1542746 -679 657 266
1542756 -679 657 265
1542766 -679 657 269
1542776 -679 657 268
1542786 -679 657 272
1542796 -679 657 262
1542806 -679 657 266
1542816 -679 657 267
1542826 -679 657 271
1542836 -679 657 262
1542846 -679 657 267
1542856 -679 657 263
1542866 -679 657 266
1542876 -679 657 264
1542886 -679 657 266
1542896 -679 657 265
1542906 -679 657 266
1542916 -679 657 265
1542926 -679 657 274
1542936 -679 657 264
1542946 -679 657 263
1542956 -679 657 267
1542966 -679 657 267
1542976 -679 657 271
1542986 -679 657 269
1542996 -679 657 267
1543006 -679 657 267
1543016 -679 657 271
1543026 -679 657 266
1543036 -679 657 264
1543046 -679 657 262
1543056 -679 657 270
1543066 -679 657 269
1543076 -679 657 266
1543086 -679 657 268
1543096 -679 657 272
1543106 -679 657 262
1543116 -679 657 262
1543126 -679 657 260
1543136 -679 657 263
1543146 -679 657 265
1543156 -679 657 265
1543166 -679 657 262
1543176 -679 657 267
1543186 -679 657 260
1543196 -679 657 265
1543206 -679 657 263
1543216 -679 657 270
1543226 -679 657 267
1543236 -679 657 260
1543246 -679 657 265
1543256 -679 657 273
1543266 -679 657 268
1543276 -679 657 265
1543286 -679 657 266
1543296 -679 657 268
1543306 -679 657 270
1543316 -679 657 265
1543326 -679 657 270
1543336 -679 657 269
1543346 -679 657 269
1543356 -679 657 266
1543366 -679 657 267
1543376 -679 657 262
1543387 -679 657 267
1543397 -679 657 265
1543407 -679 657 265
1543417 -679 657 265
1543427 -679 657 267
1543437 -679 657 267
1543447 -679 657 268
1543456 -679 657 271
1543466 -679 657 262
1543476 -679 657 272
1543486 -679 657 271
1543496 -679 657 273
1543507 -679 657 266
1543516 -679 657 265
1543526 -679 657 270
1543536 -679 657 269
1543546 -679 657 265
1543556 -679 657 264
1543566 -679 657 271
1543576 -679 657 265
1543586 -679 657 261
1543596 -679 657 259
1543606 -679 657 263
1543616 -679 657 262
1543626 -679 657 274
1543636 -679 657 267
1543646 -679 657 274
1543656 -679 657 264
1543666 -679 657 266
1543676 -679 657 264
1543686 -679 657 276
1543696 -679 657 274
1543706 -679 657 267
1543716 -679 657 268
1543726 -679 657 266
1543736 -679 657 264
1543746 -679 657 264
1543756 -679 657 267
1543766 -679 657 269
1543776 -679 657 273
1543786 -679 657 271
1543796 -679 657 278
1543806 -679 657 267
1543816 -679 657 267
1543826 -679 657 265
1543836 -679 657 267
1543846 -679 657 266
1543856 -679 657 274
1543866 -679 657 266
1543876 -679 657 271
1543886 -679 657 267
1543896 -679 657 270
1543906 -679 657 270
1543916 -679 657 269
1543926 -679 657 267
1543936 -679 657 259
1543946 -679 657 264
1543956 -679 657 265
1543966 -679 657 267
1543976 -679 657 269
1543986 -679 657 264
1543996 -679 657 270
1544006 -679 657 273
1544016 -679 657 264
1544026 -679 657 268
1544036 -679 657 267
1544046 -679 657 268
1544056 -679 657 266
1544066 -679 657 265
1544076 -679 657 262
1544086 -679 657 268
1544096 -679 657 262
1544106 -679 657 270
1544116 -679 657 271
1544126 -679 657 264
1544136 -679 657 272
1544146 -679 657 265
1544156 -679 657 269
1544166 -679 657 268
1544176 -679 657 268
1544186 -679 657 266
1544196 -679 657 271
1544206 -679 657 266
1544216 -679 657 264
1544226 -679 657 274
1544236 -679 657 266
1544246 -679 657 266
1544256 -679 657 259
1544266 -679 657 266
1544276 -679 657 270
1544286 -679 657 270
1544296 -679 657 266
1544306 -679 657 268
1544316 -679 657 262
1544326 -679 657 264
1544336 -679 657 269
1544346 -679 657 269
1544356 -679 657 262
1544366 -679 657 266
1544376 -679 657 267
1544386 -679 657 276
1544396 -679 657 269
1544406 -679 657 272
1544416 -679 657 266
1544426 -679 657 269
1544436 -679 657 266
1544446 -679 657 273
1544456 -679 657 273
1544466 -679 657 272
1544476 -679 657 264
1544486 -679 657 271
1544496 -679 657 267
1544506 -679 657 274
1544516 -679 657 268
1544526 -679 657 267
1544536 -679 657 264
1544546 -679 657 268
1544556 -679 657 268
1544566 -679 657 264
1544576 -679 657 267
1544586 -679 657 268
1544596 -679 657 264
1544606 -679 657 268
1544616 -679 657 268
1544626 -679 657 268
1544636 -679 657 265
1544646 -679 657 268
1544656 -679 657 267
1544666 -679 657 265
1544676 -679 657 265
1544686 -679 657 265
1544696 -679 657 263
1544706 -679 657 269
1544716 -679 657 266
1544726 -679 657 270
1544736 -679 657 271
1544746 -679 657 268
1544756 -679 657 262
1544766 -679 657 268
1544776 -679 657 273
1544786 -679 657 268
1544796 -679 657 270
1544806 -679 657 263
1544816 -679 657 266
1544826 -679 657 262
1544836 -679 657 263
1544846 -679 657 264
1544856 -679 657 264
1544866 -679 657 271
1544876 -679 657 263
1544886 -679 657 265
1544896 -679 657 271
1544906 -679 657 267
1544916 -679 657 270
1544926 -679 657 267
1544936 -679 657 267
1544946 -679 657 270
1544956 -679 657 264
1544966 -679 657 271
1544976 -679 657 266
1544986 -679 657 268
1544996 -679 657 268
1545006 -679 657 267
1545016 -679 657 265
1545026 -679 657 273
1545036 -679 657 270
1545046 -679 657 271
1545056 -679 657 272
1545066 -679 657 271
1545076 -679 657 263
1545086 -679 657 268
1545096 -679 657 271
1545106 -679 657 271
1545116 -679 657 268
1545126 -679 657 270
1545136 -679 657 270
1545146 -679 657 269
1545156 -679 657 272
1545166 -679 657 260
1545176 -679 657 263
1545186 -679 657 272
1545196 -679 657 268
1545206 -679 657 267
1545216 -679 657 267
1545226 -679 657 270
1545236 -679 657 270
1545246 -679 657 268
1545256 -679 657 266
1545266 -679 657 268
1545276 -679 657 269
1545286 -679 657 266
1545296 -679 657 272
1545306 -679 657 268
1545316 -679 657 264
1545326 -679 657 268
1545336 -679 657 268
1545346 -679 657 272
1545356 -679 657 262
1545366 -679 657 264
1545376 -679 657 265
1545386 -679 657 264
1545396 -679 657 266
1545406 -679 657 258
1545416 -679 657 262
1545426 -679 657 264
1545436 -679 657 267
1545446 -679 657 273
1545456 -679 657 267
1545466 -679 657 270
1545476 -679 657 267
1545486 -679 657 265
1545496 -679 657 267
1545507 -679 657 267
1545517 -679 657 264
1545527 -679 657 264
1545537 -679 657 269
1545547 -679 657 266
1545557 -679 657 267
1545567 -679 657 266
1545576 -679 657 267
1545586 -679 657 272
1545596 -679 657 266
1545606 -679 657 266
1545616 -679 657 265
1545626 -679 657 269
1545636 -679 657 268
1545646 -679 657 272
1545656 -679 657 270
1545666 -679 657 267
1545676 -679 657 267
1545686 -679 657 265
1545696 -679 657 268
1545706 -679 657 269
1545716 -679 657 271
1545726 -679 657 268
1545736 -679 657 266
1545746 -679 657 264
1545756 -679 657 264
1545766 -679 657 266
1545776 -679 657 266
1545786 -679 657 269
1545796 -679 657 265
1545806 -679 657 265
1545816 -679 657 264
1545826 -679 657 264
1545836 -679 657 264
1545846 -679 657 268
1545856 -679 657 269
1545866 -679 657 270
1545876 -679 657 274
1545886 -679 657 271
1545896 -679 657 268
1545906 -679 657 267
1545916 -679 657 269
1545926 -679 657 269
1545936 -679 657 262
1545946 -679 657 272
1545956 -679 657 267
1545966 -679 657 263
1545976 -679 657 264
1545986 -679 657 268
1545996 -679 657 268
1546006 -679 657 266
1546016 -679 657 262
1546026 -679 657 273
1546036 -679 657 267
1546046 -679 657 258
1546056 -679 657 266
1546066 -679 657 264
1546076 -679 657 263
1546086 -679 657 266
1546096 -679 657 267
1546106 -679 657 270
1546116 -679 657 264
1546126 -679 657 266
1546136 -679 657 263
1546146 -679 657 269
1546156 -679 657 277
1546166 -679 657 271
1546176 -679 657 262
1546186 -679 657 261
1546196 -679 657 265
1546206 -679 657 264
1546216 -679 657 270
1546226 -679 657 268
1546236 -679 657 262
1546246 -679 657 265
1546256 -679 657 265
1546266 -679 657 267
1546276 -679 657 272
1546286 -679 657 267
1546296 -679 657 272
1546306 -679 657 267
1546316 -679 657 268
1546326 -679 657 270
1546336 -679 657 270
1546346 -679 657 270
1546356 -679 657 264
1546366 -679 657 260
1546376 -679 657 261
1546386 -679 657 268
1546396 -679 657 267
1546406 -679 657 263
1546416 -679 657 269
1546426 -679 657 264
1546436 -679 657 263
1546446 -679 657 265
1546456 -679 657 267
1546466 -679 657 264
1546476 -679 657 269
1546486 -679 657 268
1546496 -679 657 270
1546506 -679 657 259
1546516 -679 657 261
1546526 -679 657 267
1546536 -679 657 267
1546546 -679 657 274
1546556 -679 657 266
1546566 -679 657 269
1546576 -679 657 259
1546586 -679 657 267
1546596 -679 657 267
1546606 -679 657 264
1546616 -679 657 268
1546626 -679 657 265
1546636 -679 657 263
1546646 -679 657 273
1546656 -679 657 261
1546666 -679 657 264
1546676 -679 657 262
1546686 -679 657 268
1546696 -679 657 264
1546706 -679 657 265
1546716 -679 657 273
1546726 -679 657 261
1546736 -679 657 266
1546746 -679 657 261
1546756 -679 657 265
1546766 -679 657 260
1546776 -679 657 261
1546786 -679 657 266
1546796 -679 657 269
1546806 -679 657 263
1546816 -679 657 266
1546826 -679 657 262
1546836 -679 657 260
1546846 -679 657 267
1546856 -679 657 264
1546866 -679 657 267
1546876 -679 657 259
1546886 -679 657 259
1546896 -679 657 265
1546906 -679 657 268
1546916 -679 657 262
1546926 -679 657 267
1546936 -679 657 267
1546946 -679 657 269
1546956 -679 657 265
1546966 -679 657 262
1546976 -679 657 267
1546986 -679 657 268
1546996 -679 657 267
1547006 -679 657 260
1547016 -679 657 260
1547026 -679 657 270
1547036 -679 657 270
1547046 -679 657 266
1547056 -679 657 265
1547066 -679 657 269
1547076 -679 657 269
1547086 -679 657 280
1547096 -679 657 261
1547106 -679 657 270
1547116 -679 657 264
1547126 -679 657 260
1547136 -679 657 273
1547146 -679 657 267
1547156 -679 657 269
1547166 -679 657 267
1547176 -679 657 265
1547186 -679 657 259
1547196 -679 657 262
1547206 -679 657 271
1547216 -679 657 273
1547226 -679 657 266
1547236 -679 657 274
1547246 -679 657 270
1547256 -679 657 273
1547266 -679 657 272
1547276 -679 657 274
1547286 -679 657 263
1547296 -679 657 266
1547306 -679 657 266
1547316 -679 657 267
1547326 -679 657 260
1547336 -679 657 265
1547346 -679 657 269
1547356 -679 657 273
1547366 -679 657 265
1547376 -679 657 259
1547386 -679 657 272
1547396 -679 657 272
1547406 -679 657 263
1547416 -679 657 271
1547426 -679 657 267
1547436 -679 657 267
1547446 -679 657 267
1547456 -679 657 258
1547466 -679 657 266
1547476 -679 657 265
1547486 -679 657 268
1547496 -679 657 268
1547506 -679 657 262
1547516 -679 657 271
1547526 -679 657 268
1547536 -679 657 269
1547546 -679 657 273
1547556 -679 657 268
1547566 -679 657 265
1547576 -679 657 266
1547586 -679 657 270
1547597 -679 657 265
1547607 -679 657 267
1547617 -679 657 266
1547627 -679 657 265
1547637 -679 657 273
1547647 -679 657 261
1547657 -679 657 267
1547667 -679 657 268
1547676 -679 657 267
1547687 -679 657 266
1547696 -679 657 267
1547706 -679 657 269
1547716 -679 657 261
1547726 -679 657 266
1547736 -679 657 263
1547746 -679 657 262
1547756 -679 657 269
1547766 -679 657 273
1547776 -679 657 270
1547786 -679 657 270
1547796 -679 657 269
1547806 -679 657 265
1547816 -679 657 265
1547826 -679 657 265
1547836 -679 657 265
1547846 -679 657 267
1547856 -679 657 263
1547866 -679 657 267
1547876 -679 657 262
1547886 -679 657 271
1547896 -679 657 265
1547906 -679 657 266
1547916 -679 657 262
1547926 -679 657 265
1547936 -679 657 265
1547946 -679 657 270
1547956 -679 657 267
1547966 -679 657 270
1547976 -679 657 269
1547986 -679 657 268
1547996 -679 657 272
1548006 -679 657 265
1548016 -679 657 269
1548026 -679 657 265
1548036 -679 657 265
1548046 -679 657 271
1548056 -679 657 267
1548066 -679 657 268
1548076 -679 657 268
1548086 -679 657 266
1548096 -679 657 267
1548106 -679 657 271
1548116 -679 657 265
1548126 -679 657 267
1548136 -679 657 263
1548146 -679 657 267
1548156 -679 657 267
1548166 -679 657 265
1548176 -679 657 269
1548186 -679 657 269
1548196 -679 657 273
1548206 -679 657 266
1548216 -679 657 267
1548226 -679 657 265
1548236 -679 657 268
1548246 -679 657 268
1548256 -679 657 262
1548266 -679 657 269
1548276 -679 657 269
1548286 -679 657 268
1548296 -679 657 265
1548306 -679 657 269
1548316 -679 657 269
1548326 -679 657 269
1548336 -679 657 262
1548346 -679 657 272
1548356 -679 657 271
1548366 -679 657 262
1548376 -679 657 265
1548386 -679 657 272
1548396 -679 657 267
1548406 -679 657 269
1548416 -679 657 264
1548426 -679 657 263
1548436 -679 657 266
1548446 -679 657 264
1548456 -679 657 269
1548466 -679 657 274
1548476 -679 657 270
1548486 -679 657 264
1548496 -679 657 265
1548506 -679 657 264
1548516 -679 657 268
1548526 -679 657 262
1548536 -679 657 268
1548546 -679 657 269
1548556 -679 657 275
1548566 -679 657 265
1548576 -679 657 265
1548586 -679 657 268
1548596 -679 657 265
1548606 -679 657 266
1548616 -679 657 273
1548626 -679 657 265
1548636 -679 657 264
1548646 -679 657 268
1548656 -679 657 262
1548666 -679 657 262
1548676 -679 657 268
1548686 -679 657 272
1548696 -679 657 263
1548706 -679 657 266
1548716 -679 657 269
1548726 -679 657 270
1548736 -679 657 266
1548746 -679 657 274
1548756 -679 657 271
1548766 -679 657 266
1548776 -679 657 269
1548786 -679 657 263
1548796 -679 657 269
1548806 -679 657 263
1548816 -679 657 267
1548826 -679 657 261
1548836 -679 657 270
1548846 -679 657 265
1548856 -679 657 267
1548866 -679 657 266
1548876 -679 657 265
1548886 -679 657 271
1548896 -679 657 264
1548906 -679 657 264
1548916 -679 657 268
1548926 -679 657 267
1548936 -679 657 266
1548946 -679 657 269
1548956 -679 657 267
1548966 -679 657 269
1548976 -679 657 266
1548986 -679 657 263
1548996 -679 657 270
1549006 -679 657 267
1549016 -679 657 266
1549026 -679 657 269
1549036 -679 657 270
1549046 -679 657 265
1549056 -679 657 267
1549066 -679 657 266
1549076 -679 657 269
1549086 -679 657 269
1549096 -679 657 256
1549106 -679 657 268
1549116 -679 657 268
1549126 -679 657 262
1549136 -679 657 269
1549146 -679 657 270
1549156 -679 657 263
1549166 -679 657 269
1549176 -679 657 264
1549186 -679 657 268
1549196 -679 657 266
1549206 -679 657 273
1549216 -679 657 267
1549226 -679 657 268
1549236 -679 657 278
1549246 -679 657 268
1549256 -679 657 270
1549266 -679 657 265
1549276 -679 657 266
1549286 -679 657 263
1549296 -679 657 263
1549306 -679 657 272
1549316 -679 657 265
1549326 -679 657 263
1549336 -679 657 266
1549346 -679 657 268
1549356 -679 657 260
1549366 -679 657 271
1549376 -679 657 265
1549386 -679 657 264
1549396 -679 657 264
1549406 -679 657 265
1549416 -679 657 266
1549426 -679 657 267
1549436 -679 657 270
1549446 -679 657 269
1549456 -679 657 274
1549466 -679 657 267
1549476 -679 657 267
1549486 -679 657 268
1549496 -679 657 268
1549506 -679 657 256
1549516 -679 657 267
1549526 -679 657 266
1549536 -679 657 264
1549546 -679 657 269
1549556 -679 657 262
1549566 -679 657 270
1549576 -679 657 273
1549586 -679 657 268
1549596 -679 657 271
1549606 -679 657 263
1549616 -679 657 265
1549626 -679 657 264
1549636 -679 657 271
1549646 -679 657 260
1549656 -679 657 273
1549666 -679 657 268
1549677 -679 657 265
1549687 -679 657 262
1549697 -679 657 272
1549707 -679 657 266
1549717 -679 657 271
1549727 -679 657 270
1549737 -679 657 268
1549746 -679 657 268
1549756 -679 657 273
1549766 -679 657 263
1549776 -679 657 267
1549786 -679 657 263
1549796 -679 657 270
1549806 -679 657 263
1549816 -679 657 269
1549826 -679 657 266
1549836 -679 657 265
1549846 -679 657 270
1549856 -679 657 268
1549866 -679 657 270
1549876 -679 657 275
1549886 -679 657 263
1549896 -679 657 270
1549906 -679 657 273
1549916 -679 657 265
1549926 -679 657 266
1549936 -679 657 259
1549946 -679 657 267
1549956 -679 657 265
1549966 -679 657 268
1549976 -679 657 266
1549986 -679 657 269
1549996 -679 657 266
1550006 -679 657 261
1550016 -679 657 270
1550026 -679 657 274
1550036 -679 657 266
1550046 -679 657 261
1550056 -679 657 264
1550066 -679 657 266
1550076 -679 657 269
1550086 -679 657 269
1550096 -679 657 263
1550106 -679 657 264
1550116 -679 657 265
1550126 -679 657 262
1550136 -679 657 264
1550146 -679 657 264
1550156 -679 657 262
1550166 -679 657 267
1550176 -679 657 266
1550186 -679 657 263
1550196 -679 657 269
1550206 -679 657 272
1550216 -679 657 266
1550226 -679 657 264
1550236 -679 657 266
1550246 -679 657 269
1550256 -679 657 268
1550266 -679 657 259
1550276 -679 657 268
1550286 -679 657 266
1550296 -679 657 266
1550306 -679 657 270
1550316 -679 657 271
1550326 -679 657 267
1550336 -679 657 264
1550346 -679 657 270
1550356 -679 657 272
1550366 -679 657 263
1550376 -679 657 278
1550386 -679 657 270
1550396 -679 657 270
1550406 -679 657 264
1550416 -679 657 263
1550426 -679 657 269
1550436 -679 657 263
1550446 -679 657 268
1550456 -679 657 271
1550466 -679 657 268
1550476 -679 657 263
1550486 -679 657 266
1550496 -679 657 263
1550506 -679 657 268
1550516 -679 657 261
1550526 -679 657 270
1550536 -679 657 272
1550546 -679 657 272
1550556 -679 657 265
1550566 -679 657 268
1550576 -679 657 264
1550586 -679 657 266
1550596 -679 657 267
1550606 -679 657 265
1550616 -679 657 268
1550626 -679 657 263
1550636 -679 657 267
1550646 -679 657 267
1550656 -679 657 259
1550666 -679 657 263
1550676 -679 657 270
1550686 -679 657 264
1550696 -679 657 272
1550706 -679 657 268
1550716 -679 657 264
1550726 -679 657 272
1550736 -679 657 264
1550746 -679 657 262
1550756 -679 657 263
1550766 -679 657 265
1550776 -679 657 269
1550786 -679 657 275
1550796 -679 657 264
1550806 -679 657 274
1550816 -679 657 267
1550826 -679 657 272
1550836 -679 657 268
1550846 -679 657 264
1550856 -679 657 272
1550866 -679 657 263
1550876 -679 657 267
1550886 -679 657 265
1550896 -679 657 270
1550906 -679 657 268
1550916 -679 657 269
1550926 -679 657 271
1550936 -679 657 269
1550946 -679 657 261
1550956 -679 657 277
1550966 -679 657 277
1550976 -679 657 266
1550986 -679 657 265
1550996 -679 657 266
1551006 -679 657 264
1551016 -679 657 262
1551026 -679 657 264
1551036 -679 657 268
1551046 -679 657 274
1551056 -679 657 270
1551066 -679 657 267
1551076 -679 657 273
1551086 -679 657 259
1551096 -679 657 261
