t pos_x pos_y free_degree
1941846 -890 -115865 1573
1941856 -889 -115888 1573
1941866 -888 -115912 1412
1941876 -888 -115936 1510
1941886 -887 -115959 1447
1941896 -886 -115983 1217
1941906 -885 -116007 1358
1941916 -885 -116031 1205
1941926 -884 -116054 1188
1941936 -883 -116078 1418
1941946 -882 -116101 1208
1941956 -881 -116125 1268
1941966 -880 -116148 1064
1941976 -880 -116172 1204
1941986 -879 -116196 1265
1941996 -878 -116220 938
1942006 -877 -116243 1059
1942016 -876 -116267 1158
1942026 -875 -116291 1155
1942036 -874 -116315 1242
1942046 -874 -116339 1069
1942056 -873 -116363 1281
1942066 -872 -116386 1281
1942076 -871 -116410 1067
1942086 -870 -116434 1331
1942096 -869 -116457 1159
1942106 -868 -116481 1305
1942116 -868 -116505 1184
1942126 -867 -116529 1342
1942136 -866 -116552 1186
1942146 -866 -116576 988
1942156 -865 -116600 1229
1942166 -864 -116623 1084
1942176 -863 -116647 1076
1942186 -863 -116671 1358
1942196 -862 -116695 1375
1942206 -861 -116718 1263
1942216 -860 -116742 1244
1942226 -860 -116767 1330
1942236 -858 -116790 1464
1942246 -858 -116814 1240
1942256 -857 -116838 1265
1942266 -856 -116862 1265
1942276 -856 -116885 1091
1942286 -855 -116909 1374
1942296 -854 -116932 1235
1942306 -854 -116956 1363
1942316 -854 -116980 1309
1942326 -853 -117003 1396
1942336 -853 -117026 1208
1942346 -852 -117050 1167
1942356 -851 -117074 1196
1942366 -851 -117097 1202
1942376 -850 -117122 1215
1942386 -850 -117145 1409
1942396 -849 -117168 1647
1942406 -848 -117192 1260
1942416 -848 -117216 1364
1942426 -847 -117240 1352
1942436 -846 -117264 959
1942446 -846 -117288 1284
1942456 -846 -117312 1176
1942466 -845 -117335 1176
1942476 -845 -117358 1141
1942486 -844 -117382 1134
1942496 -844 -117405 1205
1942506 -844 -117429 1120
1942516 -844 -117452 968
1942526 -843 -117476 1224
1942536 -843 -117499 1031
1942546 -842 -117524 1443
1942556 -842 -117548 1104
1942566 -842 -117571 1259
1942576 -842 -117595 1593
1942586 -841 -117618 1183
1942596 -841 -117642 867
1942606 -841 -117665 1167
1942616 -841 -117689 1084
1942626 -840 -117712 1320
1942636 -840 -117736 1202
1942646 -840 -117760 1207
1942656 -840 -117783 1207
1942666 -840 -117806 991
1942676 -839 -117830 1278
1942686 -839 -117853 1391
1942696 -838 -117877 1303
1942706 -838 -117900 1317
1942716 -837 -117924 1287
1942726 -837 -117948 1333
1942736 -836 -117972 1162
1942746 -836 -117995 1200
1942756 -835 -118019 1180
1942766 -835 -118042 1373
1942776 -834 -118065 1305
1942786 -833 -118090 1193
1942796 -832 -118113 1018
1942806 -831 -118136 1330
1942816 -831 -118160 1162
1942826 -830 -118184 1264
1942836 -829 -118207 1079
1942846 -828 -118232 1144
1942856 -827 -118255 1144
1942866 -826 -118279 1384
1942876 -826 -118303 1126
1942886 -825 -118327 1332
1942896 -824 -118350 1451
1942906 -823 -118374 1310
1942916 -822 -118398 1613
1942926 -822 -118421 1247
1942936 -821 -118445 1212
1942946 -820 -118468 1491
1942956 -819 -118492 1337
1942966 -818 -118515 1508
1942976 -818 -118539 1452
1942986 -817 -118563 1257
1942996 -816 -118586 1398
1943006 -815 -118610 1442
1943016 -815 -118634 1514
1943026 -814 -118657 1342
1943036 -813 -118681 1620
1943046 -812 -118705 1575
1943056 -811 -118728 1575
1943066 -810 -118752 1767
1943076 -810 -118776 1882
1943086 -809 -118799 1437
1943096 -809 -118823 1567
1943106 -808 -118846 1742
1943116 -807 -118870 1344
1943126 -807 -118893 1340
1943136 -806 -118917 1686
1943146 -805 -118941 1786
1943156 -805 -118964 1371
1943166 -804 -118988 1237
1943176 -803 -119011 1490
1943187 -802 -119038 1486
1943197 -801 -119059 1079
1943207 -800 -119082 1156
1943217 -800 -119106 1268
1943227 -799 -119133 1443
1943237 -798 -119156 1433
1943247 -797 -119180 1443
1943257 -796 -119203 1443
1943267 -796 -119227 1182
1943277 -795 -119250 1110
1943287 -794 -119274 1269
1943297 -794 -119297 1089
1943307 -793 -119322 1278
1943317 -792 -119345 1036
1943326 -792 -119368 1088
1943336 -791 -119391 1035
1943346 -791 -119415 1039
1943356 -790 -119439 1104
1943366 -789 -119462 1244
1943376 -789 -119486 1059
1943386 -788 -119510 1038
1943396 -788 -119533 968
1943406 -787 -119554 1290
1943416 -787 -119577 1464
1943426 -786 -119601 1190
1943436 -786 -119627 1473
1943446 -785 -119651 1473
1943456 -785 -119674 1335
1943466 -785 -119698 1472
1943476 -784 -119721 1304
1943486 -784 -119744 1411
1943496 -784 -119767 1412
1943506 -783 -119791 1385
1943516 -783 -119815 1116
1943526 -783 -119838 1317
1943536 -782 -119861 1217
1943546 -782 -119884 597
1943556 -782 -119908 809
1943566 -781 -119931 1382
1943576 -781 -119954 1232
1943586 -781 -119978 1297
1943596 -781 -120001 1269
1943606 -780 -120024 1050
1943616 -780 -120048 1518
1943626 -779 -120071 1180
1943636 -779 -120095 822
1943646 -779 -120119 822
1943656 -778 -120142 1149
1943666 -778 -120166 789
1943676 -777 -120189 1095
1943686 -777 -120213 1208
1943696 -776 -120236 1258
1943706 -776 -120259 1143
1943716 -775 -120283 1029
1943726 -774 -120307 908
1943736 -774 -120330 1214
1943746 -773 -120354 1452
1943756 -773 -120377 1402
1943766 -772 -120401 1144
1943776 -771 -120424 986
1943786 -771 -120448 1150
1943796 -770 -120472 1068
1943806 -769 -120496 1183
1943816 -768 -120520 1166
1943826 -768 -120543 962
1943836 -767 -120567 761
1943846 -766 -120591 828
1943856 -765 -120614 828
1943866 -764 -120638 958
1943876 -763 -120661 875
1943886 -762 -120685 786
1943896 -762 -120708 857
1943906 -761 -120731 858
1943916 -761 -120755 864
1943926 -760 -120779 699
1943936 -759 -120802 614
1943946 -758 -120825 876
1943956 -758 -120849 836
1943966 -757 -120872 922
1943976 -756 -120896 835
1943986 -755 -120920 788
1943996 -754 -120943 723
1944006 -754 -120967 648
1944016 -753 -120990 873
1944026 -753 -121014 768
1944036 -752 -121038 919
1944046 -751 -121061 919
1944056 -750 -121085 837
1944066 -749 -121108 698
1944076 -748 -121132 662
1944086 -747 -121155 744
1944096 -746 -121179 949
1944106 -746 -121203 990
1944116 -745 -121226 933
1944126 -744 -121250 1010
1944136 -743 -121274 1226
1944146 -742 -121297 967
1944156 -741 -121321 784
1944166 -740 -121344 981
1944176 -739 -121368 1000
1944186 -739 -121391 1117
1944196 -738 -121416 1064
1944206 -737 -121439 1035
1944216 -737 -121462 1034
1944226 -736 -121487 977
1944236 -735 -121510 977
1944246 -735 -121534 1002
1944256 -734 -121558 1028
1944266 -733 -121582 856
1944276 -733 -121605 1179
1944286 -732 -121629 789
1944296 -732 -121653 1017
1944306 -731 -121676 964
1944316 -730 -121700 931
1944326 -730 -121724 1297
1944336 -730 -121747 966
1944346 -729 -121770 1242
1944356 -729 -121794 1118
1944366 -728 -121818 816
1944376 -727 -121841 967
1944386 -727 -121865 866
1944396 -727 -121888 923
1944406 -726 -121912 518
1944416 -726 -121935 1027
1944426 -725 -121959 978
1944436 -724 -121982 978
1944446 -724 -122007 970
1944456 -723 -122030 917
1944466 -723 -122054 1385
1944476 -722 -122077 1243
1944486 -722 -122101 961
1944496 -722 -122124 819
1944506 -721 -122146 805
1944516 -721 -122166 838
1944526 -721 -122183 907
1944536 -721 -122198 910
1944546 -721 -122212 1049
1944556 -720 -122223 963
1944566 -720 -122233 847
1944576 -719 -122242 865
1944586 -719 -122249 832
1944596 -719 -122255 786
1944606 -719 -122259 825
1944616 -719 -122260 899
1944626 -718 -122260 866
1944636 -718 -122260 900
1944646 -718 -122258 814
1944656 -718 -122258 837
1944666 -718 -122258 837
1944676 -718 -122258 844
1944686 -718 -122258 807
1944696 -718 -122258 819
1944706 -718 -122258 858
1944716 -718 -122258 869
1944726 -718 -122258 823
1944736 -718 -122258 814
1944746 -718 -122258 823
1944756 -718 -122258 821
1944766 -718 -122258 900
1944776 -718 -122258 876
1944786 -718 -122258 830
1944796 -718 -122258 798
1944806 -718 -122258 805
1944816 -718 -122258 842
1944826 -718 -122258 869
1944836 -718 -122258 848
1944846 -718 -122258 807
1944856 -718 -122258 809
1944866 -718 -122258 831
1944876 -718 -122258 825
1944886 -718 -122258 815
1944896 -718 -122258 826
1944906 -718 -122258 812
1944916 -718 -122258 838
1944926 -718 -122258 798
1944936 -718 -122258 810
1944946 -718 -122258 833
1944956 -718 -122258 822
1944966 -718 -122258 821
1944976 -718 -122258 813
1944986 -718 -122258 812
1944996 -718 -122258 822
1945006 -718 -122258 828
1945016 -718 -122258 787
1945026 -718 -122258 824
1945036 -718 -122258 830
1945046 -718 -122258 819
1945056 -718 -122258 799
1945066 -718 -122258 799
1945076 -718 -122258 825
1945086 -718 -122258 822
1945096 -718 -122258 794
1945106 -718 -122258 808
1945116 -718 -122258 818
1945126 -718 -122258 818
1945136 -718 -122258 796
1945146 -718 -122258 832
1945156 -718 -122258 811
1945166 -718 -122258 819
1945176 -718 -122258 810
1945186 -718 -122258 823
1945196 -718 -122258 809
1945206 -718 -122258 782
1945216 -718 -122258 807
1945226 -718 -122258 821
1945237 -718 -122258 816
1945247 -718 -122258 807
1945257 -718 -122258 803
1945267 -718 -122258 820
1945277 -718 -122258 786
1945287 -718 -122258 827
1945297 -718 -122258 793
1945307 -718 -122258 811
1945316 -718 -122258 809
1945326 -718 -122258 837
1945336 -718 -122258 811
1945346 -718 -122258 796
1945356 -718 -122258 818
1945366 -718 -122258 829
1945376 -718 -122258 827
1945386 -718 -122258 810
1945396 -718 -122258 821
1945406 -718 -122258 813
1945416 -718 -122258 803
1945426 -718 -122258 820
1945436 -718 -122258 811
1945446 -718 -122258 811
1945456 -718 -122258 818
1945466 -718 -122258 820
1945476 -718 -122258 822
1945486 -718 -122258 809
1945496 -718 -122258 782
1945506 -718 -122258 825
1945516 -718 -122258 811
1945526 -718 -122258 816
1945536 -718 -122258 800
1945546 -718 -122258 837
1945556 -718 -122258 808
1945566 -718 -122258 798
1945576 -718 -122258 812
1945586 -718 -122258 802
1945596 -718 -122258 820
1945606 -718 -122258 812
1945616 -718 -122258 811
1945626 -718 -122258 813
1945636 -718 -122258 804
1945646 -718 -122258 794
1945656 -718 -122258 816
1945666 -718 -122258 806
1945676 -718 -122258 821
1945686 -718 -122258 884
1945696 -718 -122258 884
1945706 -718 -122259 855
1945716 -718 -122260 850
1945726 -718 -122265 919
1945736 -718 -122272 910
1945746 -717 -122280 810
1945756 -717 -122290 801
1945766 -717 -122302 913
1945776 -717 -122316 943
1945786 -717 -122332 835
1945796 -716 -122349 931
1945806 -716 -122366 897
1945816 -715 -122384 1055
1945826 -715 -122402 789
1945836 -714 -122420 765
1945846 -714 -122438 1020
1945856 -714 -122456 728
1945866 -714 -122474 797
1945876 -714 -122491 631
1945886 -714 -122509 637
1945896 -713 -122527 557
1945906 -713 -122545 666
1945916 -713 -122563 666
1945926 -713 -122582 772
1945936 -712 -122601 810
1945946 -712 -122619 882
1945956 -712 -122638 1001
1945966 -711 -122658 1240
1945976 -711 -122677 973
1945986 -710 -122697 1030
1945996 -710 -122716 1222
1946006 -710 -122737 1141
1946016 -709 -122756 743
1946026 -709 -122777 829
1946036 -709 -122797 720
1946046 -708 -122817 624
1946056 -707 -122838 663
1946066 -707 -122858 1095
1946076 -706 -122879 878
1946086 -706 -122899 941
1946096 -705 -122920 603
1946106 -705 -122941 617
1946116 -704 -122962 617
1946126 -703 -122983 1188
1946136 -702 -123004 709
1946146 -702 -123026 818
1946156 -701 -123047 928
1946166 -700 -123068 996
1946176 -700 -123089 1464
1946186 -699 -123111 1042
1946196 -698 -123133 1090
1946206 -697 -123155 1201
1946216 -696 -123176 1195
1946226 -696 -123198 1190
1946236 -695 -123220 1371
1946246 -694 -123241 896
1946256 -694 -123264 1383
1946266 -693 -123286 1172
1946276 -692 -123308 1408
1946286 -692 -123330 1770
1946296 -691 -123352 1390
1946306 -691 -123374 1249
1946316 -690 -123397 1249
1946326 -689 -123419 1294
1946336 -688 -123441 1081
1946346 -687 -123464 1191
1946356 -687 -123486 1588
1946366 -686 -123509 1459
1946376 -685 -123531 1190
1946386 -684 -123554 1179
1946396 -684 -123576 1590
1946406 -683 -123600 1085
1946416 -682 -123622 693
1946426 -681 -123645 472
1946436 -681 -123667 362
1946446 -680 -123690 301
1946456 -680 -123712 259
1946466 -679 -123735 278
1946476 -679 -123758 373
1946486 -678 -123781 469
1946496 -677 -123803 494
1946506 -676 -123826 494
1946516 -676 -123849 646
1946526 -675 -123872 861
1946536 -674 -123895 791
1946546 -673 -123918 510
1946556 -673 -123941 641
1946566 -672 -123965 451
1946576 -671 -123988 432
1946586 -671 -124011 399
1946596 -670 -124034 353
1946606 -669 -124057 372
1946616 -669 -124080 389
1946626 -668 -124103 419
1946636 -668 -124126 495
1946646 -667 -124149 560
1946656 -667 -124172 531
1946666 -667 -124195 379
1946676 -666 -124218 415
1946686 -666 -124241 411
1946696 -665 -124265 461
1946706 -665 -124288 461
1946716 -664 -124312 666
1946726 -664 -124335 1118
1946736 -663 -124358 1101
1946746 -663 -124381 982
1946756 -662 -124405 860
1946766 -662 -124428 800
1946776 -661 -124451 778
1946786 -661 -124475 931
1946796 -661 -124498 655
1946806 -661 -124521 564
1946816 -660 -124544 529
1946826 -660 -124567 846
1946836 -660 -124590 598
1946846 -660 -124613 715
1946856 -660 -124636 440
1946866 -659 -124659 504
1946876 -659 -124682 826
1946886 -659 -124705 594
1946896 -659 -124728 594
1946906 -658 -124752 725
1946916 -658 -124775 664
1946926 -658 -124798 612
1946936 -657 -124821 1410
1946946 -657 -124844 1262
1946956 -657 -124867 639
1946966 -657 -124890 732
1946976 -656 -124913 839
1946986 -656 -124937 894
1946996 -655 -124960 819
1947006 -655 -124983 853
1947016 -654 -125006 972
1947026 -653 -125029 938
1947036 -652 -125053 982
1947046 -652 -125077 667
1947056 -651 -125100 468
1947066 -651 -125123 389
1947076 -650 -125146 334
1947086 -650 -125169 295
1947096 -649 -125193 295
1947106 -649 -125216 247
1947116 -648 -125240 282
1947126 -647 -125263 344
1947136 -646 -125286 505
1947146 -646 -125309 883
1947156 -645 -125333 841
1947166 -644 -125357 762
1947176 -643 -125381 808
1947186 -643 -125404 930
1947196 -642 -125427 974
1947206 -641 -125450 1214
1947216 -641 -125474 1159
1947226 -640 -125497 907
1947236 -639 -125521 1110
1947246 -638 -125545 586
1947256 -637 -125572 828
1947267 -637 -125595 685
1947277 -636 -125614 746
1947287 -636 -125641 875
1947297 -635 -125661 875
1947307 -634 -125688 796
1947317 -634 -125711 798
1947327 -633 -125734 671
1947337 -632 -125757 605
1947347 -632 -125780 546
1947357 -631 -125804 479
1947367 -630 -125828 577
1947377 -629 -125851 502
1947387 -628 -125875 642
1947397 -627 -125898 642
1947407 -626 -125922 537
1947416 -625 -125945 547
1947426 -624 -125969 546
1947436 -623 -125993 557
1947446 -623 -126015 535
1947456 -622 -126039 592
1947466 -621 -126063 681
1947476 -620 -126087 599
1947486 -620 -126107 724
1947496 -619 -126130 601
1947506 -618 -126154 589
1947516 -617 -126181 625
1947526 -616 -126205 732
1947536 -615 -126229 534
1947546 -614 -126252 643
1947556 -614 -126276 752
1947566 -613 -126300 815
1947576 -612 -126323 815
1947586 -612 -126347 627
1947596 -612 -126370 757
1947606 -611 -126394 706
1947616 -610 -126418 612
1947626 -609 -126441 732
1947636 -609 -126465 679
1947646 -608 -126489 549
1947656 -608 -126512 757
1947666 -608 -126536 592
1947676 -607 -126559 650
1947686 -606 -126583 591
1947696 -606 -126607 753
1947706 -606 -126630 745
1947716 -605 -126654 602
1947726 -605 -126677 536
1947736 -604 -126700 673
1947746 -604 -126724 780
1947756 -604 -126748 672
1947766 -603 -126771 1092
1947776 -603 -126795 1092
1947786 -602 -126818 826
1947796 -602 -126842 905
1947806 -601 -126866 760
1947816 -601 -126890 953
1947826 -600 -126913 857
1947836 -600 -126937 897
1947846 -600 -126961 667
1947856 -599 -126984 883
1947866 -599 -127008 766
1947876 -598 -127032 529
1947886 -598 -127056 817
1947896 -597 -127078 588
1947906 -597 -127102 795
1947916 -597 -127125 808
1947926 -596 -127149 781
1947936 -596 -127173 873
1947946 -596 -127196 731
1947956 -596 -127220 765
1947966 -596 -127244 925
1947976 -595 -127267 925
1947986 -595 -127291 737
1947996 -594 -127315 813
1948006 -594 -127339 708
1948016 -593 -127362 715
1948026 -593 -127386 623
1948036 -592 -127409 910
1948046 -592 -127433 774
1948056 -591 -127457 853
1948066 -590 -127480 804
1948076 -590 -127504 861
1948086 -590 -127527 586
1948096 -589 -127551 654
1948106 -589 -127574 270
1948116 -588 -127598 545
1948126 -587 -127622 693
1948136 -586 -127645 829
1948146 -586 -127669 717
1948156 -585 -127692 692
1948166 -585 -127716 714
1948176 -584 -127739 714
1948186 -583 -127763 653
1948196 -582 -127787 646
1948206 -581 -127810 559
1948216 -580 -127834 528
1948226 -579 -127857 641
1948236 -579 -127881 449
1948246 -578 -127904 520
1948256 -577 -127928 636
1948266 -576 -127952 699
1948276 -575 -127976 751
1948286 -574 -127999 772
1948296 -574 -128023 737
1948306 -573 -128047 536
1948316 -572 -128071 621
1948326 -571 -128094 824
1948336 -570 -128118 613
1948346 -570 -128142 734
1948356 -569 -128165 930
1948366 -568 -128190 1169
1948376 -567 -128213 1169
1948386 -566 -128237 682
1948396 -565 -128261 596
1948406 -565 -128284 470
1948416 -564 -128308 547
1948426 -563 -128332 822
1948436 -562 -128355 985
1948446 -561 -128379 661
1948456 -561 -128403 958
1948466 -560 -128427 815
1948476 -559 -128450 611
1948486 -558 -128474 447
1948496 -557 -128498 593
1948506 -557 -128521 407
1948516 -556 -128545 323
1948526 -555 -128568 399
1948536 -554 -128591 404
1948546 -554 -128615 444
1948556 -553 -128638 483
1948566 -552 -128662 483
1948576 -552 -128686 586
1948586 -551 -128709 467
1948596 -550 -128733 467
1948606 -550 -128756 467
1948616 -549 -128780 504
1948626 -548 -128804 508
1948636 -547 -128827 553
1948646 -546 -128851 454
1948656 -546 -128874 386
1948666 -545 -128898 489
1948676 -545 -128922 673
1948686 -544 -128946 641
1948696 -544 -128969 430
1948706 -543 -128993 373
1948716 -543 -129016 336
1948726 -542 -129039 302
1948736 -542 -129063 286
1948746 -541 -129087 280
1948756 -541 -129111 259
1948766 -540 -129134 259
1948776 -540 -129158 243
1948786 -539 -129181 222
1948796 -539 -129205 231
1948806 -538 -129229 220
1948816 -537 -129252 225
1948826 -537 -129276 232
1948836 -537 -129299 211
1948846 -536 -129322 265
1948856 -536 -129346 250
1948866 -536 -129369 301
1948876 -536 -129393 301
1948886 -535 -129416 249
1948896 -535 -129439 223
1948906 -535 -129462 182
1948916 -534 -129485 193
1948926 -534 -129508 213
1948936 -533 -129532 204
1948946 -533 -129555 231
1948956 -532 -129578 226
1948966 -532 -129601 226
1948976 -532 -129624 249
1948986 -532 -129648 230
1948996 -531 -129670 220
1949006 -531 -129694 213
1949016 -531 -129717 235
1949026 -530 -129740 224
1949036 -530 -129763 208
1949046 -529 -129787 181
1949056 -526 -129809 182
1949066 -523 -129829 186
1949076 -522 -129853 197
1949086 -522 -129876 185
1949096 -522 -129898 182
1949106 -522 -129920 188
1949116 -520 -129941 207
1949126 -519 -129965 241
1949136 -519 -129988 205
1949146 -518 -130011 196
1949156 -517 -130034 224
1949166 -517 -130055 224
1949176 -516 -130073 177
1949186 -514 -130094 165
1949196 -515 -130115 166
1949206 -514 -130136 162
1949216 -511 -130153 159
1949226 -510 -130175 159
1949236 -508 -130197 164
1949246 -507 -130218 174
1949256 -504 -130238 164
1949266 -504 -130260 173
1949276 -504 -130284 170
1949286 -503 -130307 173
1949296 -502 -130329 180
1949307 -502 -130355 190
1949317 -501 -130376 173
1949327 -500 -130399 173
1949337 -498 -130420 158
1949347 -494 -130441 174
1949357 -493 -130465 176
1949367 -492 -130487 176
1949377 -492 -130511 176
1949387 -491 -130534 180
1949397 -489 -130557 173
1949407 -487 -130580 170
1949417 -487 -130606 169
1949427 -485 -130624 155
1949436 -485 -130642 164
1949446 -483 -130664 157
1949456 -481 -130683 156
1949466 -481 -130703 159
1949476 -481 -130728 153
1949486 -480 -130749 170
1949496 -482 -130768 160
1949506 -484 -130784 160
1949516 -484 -130802 164
