t right_dis left_dis right_v left_v
1956086 12959 11853 161 161
1956096 12961 11855 166 161
1956106 12963 11856 166 166
1956116 12964 11858 171 166
1956126 12966 11860 171 171
1956136 12968 11862 171 171
1956146 12969 11863 171 171
1956156 12971 11865 171 171
1956166 12973 11867 171 171
1956176 12975 11869 171 175
1956186 12976 11870 175 171
1956196 12978 11872 175 175
1956206 12980 11874 180 175
1956216 12982 11876 175 175
1956226 12983 11877 175 180
1956236 12985 11879 175 175
1956246 12987 11881 180 180
1956256 12989 11883 184 180
1956266 12991 11885 184 180
1956276 12992 11886 180 184
1956286 12994 11888 180 180
1956296 12996 11890 180 180
1956306 12998 11892 180 180
1956316 13000 11894 184 180
1956326 13002 11896 184 184
1956336 13004 11897 184 184
1956346 13005 11899 184 184
1956356 13007 11901 184 184
1956366 13009 11903 184 184
1956376 13011 11905 184 184
1956386 13013 11907 189 189
1956396 13015 11909 189 189
1956406 13017 11910 189 184
1956416 13019 11912 189 189
1956426 13020 11914 184 189
1956436 13022 11916 189 189
1956446 13024 11918 189 193
1956456 13026 11920 189 189
1956466 13028 11922 193 184
1956476 13030 11924 189 189
1956486 13032 11926 189 189
1956496 13034 11928 193 193
1956506 13036 11929 189 193
1956516 13038 11931 193 193
1956526 13040 11933 193 189
1956536 13041 11935 189 189
1956546 13043 11937 193 193
1956556 13045 11939 193 189
1956566 13047 11941 193 193
1956576 13049 11943 193 193
1956586 13051 11945 193 193
1956596 13053 11947 193 198
1956606 13055 11949 193 193
1956616 13057 11951 198 193
1956626 13059 11953 193 193
1956636 13061 11955 193 193
1956646 13063 11957 193 198
1956656 13065 11959 193 198
1956666 13067 11960 198 193
1956676 13069 11962 198 193
1956686 13071 11964 198 193
1956696 13073 11966 193 193
1956706 13075 11968 193 198
1956716 13077 11970 193 198
1956726 13079 11972 193 198
1956736 13081 11974 198 193
1956746 13083 11976 198 193
1956756 13085 11978 198 193
1956766 13087 11980 198 193
1956776 13089 11982 198 198
1956786 13090 11984 198 198
1956796 13092 11986 198 198
1956806 13094 11988 198 198
1956816 13096 11990 198 198
1956826 13098 11992 198 198
1956836 13100 11994 198 198
1956846 13102 11996 198 198
1956856 13104 11998 198 198
1956866 13106 12000 198 198
1956876 13108 12002 198 198
1956886 13110 12004 198 198
1956896 13112 12006 198 198
1956906 13114 12008 198 198
1956916 13116 12010 198 198
1956926 13118 12012 198 198
1956936 13120 12014 198 198
1956946 13122 12016 198 198
1956956 13124 12018 198 198
1956966 13126 12020 198 198
1956976 13128 12022 198 198
1956986 13130 12024 198 198
1956996 13132 12026 202 198
1957006 13134 12028 202 198
1957016 13136 12030 198 198
1957026 13138 12032 202 202
1957036 13140 12034 198 202
1957046 13142 12036 198 202
1957056 13144 12038 202 202
1957066 13146 12040 198 198
1957076 13148 12042 198 198
1957086 13150 12044 198 198
1957096 13152 12046 198 198
1957106 13154 12048 198 198
1957116 13156 12050 198 198
1957126 13158 12052 198 198
1957136 13160 12054 198 198
1957146 13162 12056 198 198
1957156 13164 12058 198 202
1957166 13166 12060 198 202
1957176 13168 12062 202 202
1957186 13170 12064 198 202
1957196 13172 12066 202 198
1957206 13174 12068 198 198
1957216 13176 12070 193 198
1957226 13178 12072 198 198
1957236 13180 12074 198 198
1957246 13182 12076 202 198
1957257 13184 12078 198 198
1957267 13186 12080 198 202
1957277 13188 12082 198 202
1957287 13190 12084 198 202
1957297 13192 12086 198 202
1957307 13194 12088 198 198
1957317 13196 12090 198 198
1957327 13198 12092 198 198
1957337 13200 12094 198 198
1957347 13202 12095 193 193
1957357 13204 12097 184 189
1957367 13205 12099 175 175
1957377 13206 12100 161 161
1957387 13208 12102 152 152
1957396 13209 12103 148 143
1957406 13211 12104 139 139
1957416 13212 12106 130 134
1957426 13213 12106 121 121
1957436 13213 12107 103 107
1957446 13214 12108 94 89
1957456 13215 12108 89 58
1957466 13216 12108 85 35
1957476 13217 12108 94 8
1957486 13218 12108 98 -4
1957496 13219 12108 103 -4
1957506 13220 12108 103 -4
1957516 13221 12108 103 0
1957526 13222 12108 103 -4
1957536 13224 12108 107 -4
1957546 13225 12108 116 -9
1957556 13226 12108 121 -9
1957566 13227 12108 121 -9
1957576 13229 12108 121 -13
1957586 13230 12108 121 -9
1957596 13231 12108 116 -13
1957606 13232 12107 121 -17
1957616 13233 12107 116 -17
1957626 13234 12107 116 -22
1957636 13236 12107 116 -26
1957646 13237 12107 112 -22
1957656 13238 12106 116 -26
1957666 13239 12106 112 -31
1957676 13240 12105 112 -31
1957686 13241 12105 116 -40
1957696 13242 12105 112 -40
1957706 13243 12104 112 -40
1957716 13245 12104 116 -40
1957726 13246 12103 112 -40
1957736 13247 12103 112 -40
1957746 13248 12102 112 -44
1957756 13249 12102 112 -49
1957766 13250 12101 112 -49
1957776 13251 12101 112 -53
1957786 13253 12100 116 -53
1957796 13254 12099 112 -58
1957806 13255 12099 112 -58
1957816 13256 12098 112 -58
1957826 13257 12098 107 -62
1957836 13258 12097 107 -58
1957846 13259 12096 112 -62
1957856 13260 12096 112 -62
1957866 13261 12095 112 -67
1957876 13263 12094 112 -67
1957886 13264 12094 107 -67
1957896 13265 12093 107 -71
1957906 13266 12092 112 -67
1957916 13267 12092 112 -71
1957926 13268 12091 112 -71
1957936 13269 12090 112 -71
1957946 13270 12089 107 -76
1957956 13271 12088 107 -76
1957966 13272 12088 107 -76
1957976 13274 12087 107 -76
1957986 13275 12086 107 -71
1957996 13276 12085 107 -76
1958006 13277 12085 107 -80
1958016 13278 12084 107 -80
1958026 13279 12083 107 -85
1958036 13280 12082 112 -80
1958046 13281 12081 112 -76
1958056 13282 12081 112 -80
1958066 13283 12080 112 -80
1958076 13285 12079 107 -85
1958086 13286 12078 107 -89
1958096 13287 12077 107 -85
1958106 13288 12076 107 -85
1958116 13289 12075 107 -85
1958126 13290 12074 108 -85
1958136 13291 12074 108 -89
1958146 13292 12073 108 -89
1958156 13293 12072 108 -85
1958166 13294 12071 108 -85
1958176 13295 12070 108 -89
1958186 13296 12069 107 -89
1958196 13297 12068 103 -94
1958206 13298 12067 103 -89
1958216 13300 12067 103 -85
1958226 13301 12065 103 -89
1958236 13302 12064 107 -94
1958246 13303 12063 107 -98
1958256 13304 12063 107 -98
1958266 13305 12062 107 -94
1958276 13306 12061 107 -89
1958286 13307 12060 107 -89
1958296 13308 12059 107 -94
1958306 13309 12058 107 -94
1958316 13310 12057 107 -94
1958326 13311 12056 107 -98
1958336 13312 12055 107 -94
1958346 13314 12054 107 -94
1958356 13315 12053 107 -98
1958366 13316 12052 107 -94
1958376 13317 12051 103 -98
1958386 13318 12050 103 -98
1958396 13319 12049 103 -98
1958406 13320 12048 103 -98
1958416 13321 12047 107 -98
1958426 13322 12046 107 -98
1958436 13323 12045 107 -94
1958446 13324 12044 107 -98
1958456 13325 12043 107 -98
1958466 13326 12042 107 -98
1958476 13327 12041 107 -103
1958486 13329 12040 107 -98
1958496 13329 12039 103 -98
1958506 13331 12038 103 -98
1958516 13332 12037 103 -98
1958526 13333 12036 103 -98
1958536 13334 12035 107 -98
1958546 13335 12034 107 -103
1958556 13336 12033 103 -103
1958566 13337 12032 103 -103
1958576 13338 12031 103 -103
1958586 13339 12030 103 -98
1958596 13340 12029 107 -98
1958606 13341 12028 107 -103
1958616 13342 12027 107 -98
1958626 13343 12026 107 -103
1958636 13344 12025 103 -103
1958646 13345 12024 103 -98
1958656 13346 12023 103 -103
1958666 13347 12022 103 -103
1958676 13349 12021 107 -98
1958686 13349 12020 103 -103
1958696 13351 12019 103 -103
1958706 13352 12018 103 -103
1958716 13353 12017 103 -103
1958726 13354 12016 107 -103
1958736 13355 12015 107 -98
1958746 13356 12014 107 -98
1958756 13357 12013 107 -103
1958766 13358 12012 103 -103
1958776 13359 12011 103 -103
1958786 13360 12010 103 -103
1958796 13361 12008 103 -103
1958806 13362 12007 107 -103
1958816 13363 12007 103 -103
1958826 13364 12005 103 -103
1958836 13365 12004 103 -103
1958846 13366 12003 103 -103
1958856 13367 12002 107 -107
1958866 13369 12001 107 -103
1958876 13369 12000 103 -103
1958886 13371 11999 103 -103
1958896 13372 11998 103 -103
1958906 13373 11997 103 -107
1958916 13374 11996 103 -107
1958926 13375 11995 103 -103
1958936 13376 11994 103 -103
1958946 13377 11993 103 -103
1958956 13378 11992 107 -103
1958966 13379 11991 107 -107
1958976 13380 11990 103 -103
1958986 13381 11989 103 -103
1958996 13382 11988 103 -103
1959006 13383 11987 103 -103
1959016 13384 11986 107 -103
1959026 13385 11985 103 -103
1959036 13386 11983 103 -103
1959046 13387 11982 103 -103
1959056 13388 11981 103 -107
1959066 13389 11980 107 -103
1959076 13390 11979 103 -103
1959086 13391 11978 103 -103
1959096 13393 11977 103 -103
1959106 13394 11976 103 -107
1959116 13395 11975 107 -103
1959126 13396 11974 103 -103
1959136 13397 11973 103 -103
1959146 13398 11972 103 -103
1959156 13399 11971 103 -107
1959166 13400 11970 107 -103
1959176 13401 11969 103 -103
1959186 13402 11968 103 -103
1959196 13403 11967 103 -103
1959206 13404 11966 103 -107
1959216 13405 11965 107 -103
1959226 13406 11964 107 -103
1959236 13407 11963 103 -103
1959246 13408 11961 103 -103
1959256 13409 11960 103 -107
1959267 13411 11959 103 -107
1959277 13412 11958 103 -103
1959287 13413 11957 107 -103
1959297 13414 11956 107 -103
1959307 13415 11955 107 -103
1959317 13416 11954 103 -107
1959327 13417 11953 103 -103
1959337 13418 11952 103 -107
1959347 13419 11951 103 -103
1959357 13420 11950 103 -103
1959367 13421 11949 103 -107
1959377 13422 11948 103 -98
1959387 13423 11947 103 -103
1959397 13424 11946 107 -103
1959406 13425 11945 103 -103
1959416 13426 11944 103 -107
1959426 13427 11943 103 -107
1959436 13428 11942 103 -103
1959446 13429 11941 107 -103
1959456 13430 11939 103 -103
1959466 13431 11938 103 -103
1959476 13432 11937 103 -107
1959486 13433 11936 103 -107
1959496 13434 11935 107 -107
1959506 13436 11934 107 -103
1959516 13436 11933 103 -103
1959526 13438 11932 103 -98
1959536 13439 11931 103 -103
1959546 13440 11930 103 -107
1959556 13441 11929 107 -107
1959566 13442 11928 103 -107
1959576 13443 11927 103 -103
1959586 13444 11926 103 -103
1959596 13445 11925 103 -103
1959606 13446 11924 107 -103
1959616 13447 11923 103 -103
1959626 13448 11922 103 -103
1959636 13449 11921 103 -103
1959646 13450 11919 103 -108
1959656 13451 11918 107 -107
1959666 13452 11917 103 -103
1959676 13453 11916 103 -103
1959686 13454 11915 103 -103
1959696 13455 11914 103 -103
1959706 13456 11913 103 -103
1959716 13457 11912 98 -98
1959726 13458 11912 89 -89
1959736 13458 11911 71 -76
1959746 13459 11911 62 -67
1959756 13459 11911 44 -40
1959766 13459 11911 35 -17
1959776 13460 11911 31 -4
1959786 13460 11911 22 13
1959796 13460 11911 17 9
1959806 13460 11911 9 9
1959816 13460 11911 4 9
1959826 13460 11911 0 4
1959836 13460 11911 0 4
1959846 13460 11911 0 0
1959856 13460 11911 0 0
1959866 13460 11911 0 0
1959876 13460 11911 0 0
1959886 13460 11911 0 0
1959896 13460 11911 0 0
1959906 13460 11911 0 0
1959916 13460 11911 0 0
1959926 13460 11911 0 0
1959936 13460 11911 0 0
1959946 13460 11911 0 0
1959956 13460 11911 0 0
1959966 13460 11911 0 0
1959976 13460 11911 0 0
1959986 13460 11911 0 0
1959996 13460 11911 0 0
1960006 13460 11911 0 0
1960016 13460 11911 0 0
1960026 13460 11911 0 0
1960036 13460 11911 0 0
1960046 13460 11911 0 0
1960056 13460 11911 0 0
1960066 13460 11911 0 0
1960076 13460 11911 0 0
1960086 13460 11911 0 0
1960096 13460 11911 0 0
1960106 13460 11911 0 0
1960116 13460 11911 0 0
1960126 13460 11911 0 0
1960136 13460 11911 0 0
1960146 13460 11911 0 0
1960156 13460 11911 0 0
1960166 13460 11911 0 0
1960176 13460 11911 0 0
1960186 13460 11911 0 0
1960196 13460 11911 9 -9
1960206 13461 11910 22 -22
1960216 13461 11910 35 -31
1960226 13462 11910 49 -40
1960236 13462 11909 49 -44
1960246 13463 11909 49 -40
1960256 13463 11908 49 -49
1960266 13464 11908 58 -53
1960276 13465 11907 67 -58
1960286 13465 11906 71 -67
1960296 13466 11906 76 -62
1960306 13467 11905 71 -67
1960316 13468 11904 71 -67
1960326 13468 11903 71 -67
1960336 13469 11903 76 -71
1960346 13470 11902 76 -71
1960356 13471 11901 76 -71
1960366 13471 11901 76 -71
1960376 13472 11900 76 -71
1960386 13473 11899 76 -71
1960396 13474 11898 80 -76
1960406 13475 11897 80 -76
1960416 13476 11897 80 -76
1960426 13476 11896 80 -80
1960436 13477 11895 80 -76
1960446 13478 11894 85 -76
1960456 13479 11894 80 -80
1960466 13480 11893 85 -80
1960476 13481 11892 85 -80
1960486 13482 11891 85 -85
1960496 13482 11890 89 -80
1960506 13483 11889 89 -80
1960516 13484 11888 85 -85
1960526 13485 11888 85 -85
1960536 13486 11887 85 -89
1960546 13487 11886 89 -85
1960556 13488 11885 94 -85
1960566 13489 11884 94 -85
1960576 13490 11883 94 -85
1960586 13491 11882 89 -89
1960596 13491 11881 89 -89
1960606 13492 11881 89 -89
1960616 13493 11880 89 -89
1960626 13494 11879 94 -89
1960636 13495 11878 94 -89
1960646 13496 11877 94 -94
1960656 13497 11876 94 -94
1960666 13498 11875 94 -94
1960676 13499 11874 94 -94
1960686 13500 11873 94 -89
1960696 13501 11872 94 -89
1960706 13502 11872 85 -85
1960716 13502 11871 80 -80
1960726 13503 11870 67 -67
1960736 13503 11870 54 -54
1960746 13503 11870 45 -36
1960756 13504 11870 31 -18
1960766 13504 11870 26 -9
1960776 13504 11870 17 0
1960786 13504 11870 8 0
1960796 13504 11870 4 0
1960806 13504 11870 0 0
1960816 13504 11870 0 0
1960826 13504 11870 0 0
1960836 13504 11870 0 0
1960846 13504 11870 0 0
1960856 13504 11870 0 0
1960866 13504 11870 0 0
1960876 13504 11870 0 0
1960886 13504 11870 0 0
1960896 13504 11870 0 0
1960906 13504 11870 0 0
1960916 13504 11870 0 0
1960926 13504 11870 0 0
1960936 13504 11870 0 0
1960946 13504 11870 0 0
1960956 13504 11870 0 0
1960966 13504 11870 0 0
1960976 13504 11870 0 0
1960986 13504 11870 0 0
1960996 13504 11870 0 0
1961006 13504 11870 0 0
1961016 13504 11870 0 0
1961026 13504 11870 0 0
1961036 13504 11870 0 0
1961046 13504 11870 0 0
1961056 13504 11870 0 0
1961066 13504 11870 0 0
1961076 13504 11870 0 0
1961086 13504 11870 0 0
1961096 13504 11870 0 0
1961106 13504 11870 0 0
1961116 13504 11870 0 0
1961126 13504 11870 0 0
1961136 13504 11870 0 0
1961146 13504 11870 0 0
1961156 13504 11870 0 0
1961166 13504 11870 0 0
1961176 13504 11870 0 0
1961186 13504 11870 0 0
1961196 13504 11870 0 0
1961206 13504 11870 0 0
1961216 13504 11870 0 0
1961226 13504 11870 0 0
1961236 13504 11870 0 0
1961246 13504 11870 0 0
1961256 13504 11870 0 4
1961266 13504 11870 -4 9
1961276 13504 11870 -9 13
1961287 13504 11870 -18 22
1961297 13504 11870 -27 27
1961307 13503 11871 -36 35
1961317 13503 11871 -44 44
1961327 13502 11872 -49 49
1961337 13501 11873 -58 58
1961347 13501 11873 -62 62
1961357 13500 11874 -62 62
1961367 13499 11875 -67 67
1961377 13499 11875 -67 67
1961387 13498 11876 -62 67
1961397 13497 11877 -67 71
1961407 13497 11878 -67 71
1961417 13496 11878 -67 71
1961426 13495 11879 -67 71
1961436 13495 11880 -71 71
1961446 13494 11880 -71 71
1961456 13493 11881 -71 71
1961466 13492 11882 -71 71
1961476 13492 11883 -71 76
1961486 13491 11884 -76 76
1961496 13490 11884 -76 76
1961506 13489 11885 -76 76
1961516 13489 11886 -76 76
1961526 13488 11887 -76 76
1961536 13487 11887 -80 80
1961546 13486 11888 -80 80
1961556 13485 11889 -85 80
1961566 13485 11890 -80 80
1961576 13484 11891 -80 80
1961586 13483 11892 -85 85
1961596 13482 11893 -85 85
1961606 13481 11893 -85 85
1961616 13480 11894 -85 85
1961626 13479 11895 -85 85
1961636 13478 11896 -85 85
1961646 13477 11897 -89 89
1961656 13477 11898 -89 89
1961666 13476 11898 -89 85
1961676 13475 11899 -89 85
1961686 13474 11900 -94 85
1961696 13473 11901 -90 85
1961706 13472 11902 -90 94
1961716 13471 11903 -90 94
1961726 13470 11904 -89 89
1961736 13469 11905 -94 89
1961746 13468 11906 -94 89
1961756 13467 11907 -94 89
1961766 13466 11908 -89 94
1961776 13465 11909 -94 94
1961786 13465 11909 -94 89
1961796 13463 11910 -98 89
1961806 13463 11911 -98 94
1961816 13462 11912 -94 94
1961826 13461 11913 -94 98
1961836 13460 11914 -94 98
1961846 13459 11915 -94 94
1961856 13458 11916 -94 94
1961866 13457 11917 -98 94
1961876 13456 11918 -94 94
1961886 13455 11919 -98 94
1961896 13454 11920 -98 94
1961906 13453 11921 -98 94
1961916 13452 11922 -98 94
1961926 13451 11923 -94 98
1961936 13450 11924 -98 98
1961946 13449 11925 -94 98
1961956 13448 11926 -98 98
1961966 13447 11927 -98 94
1961976 13446 11928 -94 98
1961986 13445 11929 -98 98
1961996 13444 11930 -98 98
1962006 13443 11931 -98 103
1962016 13442 11932 -103 98
1962026 13441 11933 -98 98
1962036 13440 11934 -94 98
1962046 13439 11935 -98 98
1962056 13438 11936 -98 98
1962066 13437 11937 -98 98
1962076 13436 11938 -98 103
1962086 13435 11939 -98 103
1962096 13434 11940 -94 103
1962106 13433 11941 -98 103
1962116 13432 11942 -103 103
1962126 13431 11943 -98 98
1962136 13430 11944 -103 103
1962146 13429 11945 -98 103
1962156 13428 11946 -98 103
1962166 13427 11947 -103 103
1962176 13426 11948 -98 103
1962186 13425 11949 -103 103
1962196 13424 11950 -98 98
1962206 13423 11951 -98 103
1962216 13422 11952 -103 103
1962226 13421 11953 -98 103
1962236 13420 11955 -103 107
1962246 13419 11956 -103 107
1962256 13418 11956 -98 103
1962266 13417 11958 -103 103
1962276 13416 11959 -103 103
1962286 13415 11960 -98 103
1962296 13414 11961 -103 103
1962306 13413 11962 -103 103
1962316 13412 11963 -103 103
1962326 13411 11964 -103 103
1962336 13410 11965 -103 107
1962346 13409 11966 -103 103
1962356 13408 11967 -98 103
1962366 13407 11968 -103 103
1962376 13406 11969 -103 103
1962386 13405 11970 -98 107
1962396 13404 11971 -103 103
1962406 13403 11972 -103 103
1962416 13401 11973 -103 103
1962426 13400 11974 -107 103
1962436 13399 11975 -103 103
1962446 13399 11976 -98 103
1962456 13398 11977 -94 94
1962466 13397 11978 -85 85
1962476 13396 11978 -76 76
1962486 13396 11979 -62 58
1962496 13396 11979 -40 45
1962506 13396 11979 -17 31
1962516 13396 11979 -4 22
1962526 13396 11979 9 13
1962536 13396 11979 9 8
1962546 13396 11979 4 4
1962556 13396 11979 4 0
1962566 13396 11979 0 0
1962576 13396 11979 0 0
1962586 13396 11979 0 0
1962596 13396 11979 0 0
1962606 13396 11979 0 0
1962616 13396 11979 0 0
1962626 13396 11979 0 0
1962636 13396 11979 0 0
1962646 13396 11979 0 0
1962656 13396 11979 0 0
1962666 13396 11979 0 0
1962676 13396 11979 0 0
1962686 13396 11979 0 0
1962696 13396 11979 0 0
1962706 13396 11979 0 0
1962716 13396 11979 0 0
1962726 13396 11979 0 0
1962736 13396 11979 0 0
1962746 13396 11979 0 0
1962756 13396 11979 0 0
1962766 13396 11979 0 0
1962776 13396 11979 0 0
1962786 13396 11979 0 0
1962796 13396 11979 0 0
1962806 13396 11979 0 0
1962816 13396 11979 0 4
1962826 13396 11979 4 4
1962836 13396 11980 8 8
1962846 13396 11980 17 22
1962856 13396 11980 26 26
1962866 13397 11981 27 35
1962876 13397 11981 31 40
1962886 13398 11982 35 40
1962896 13398 11982 49 44
1962906 13399 11983 62 58
1962916 13400 11984 76 76
1962926 13401 11985 89 89
1962936 13402 11987 98 107
1962946 13404 11988 121 116
