t_imu ax ay az gx gy gz
17.216 -0.0556652 0.0547674 9.87698 0 -0.167847 0.137329
17.226 -0.0332195 0.0520739 9.87967 0.0610352 -0.335694 0.198364
17.236 -0.0457891 0.0448913 9.85094 0 -0.0076294 0.144959
17.246 -0.056563 0.0466869 9.85543 -0.0228882 0.0076294 0.183106
17.256 -0.0538695 0.0520739 9.85992 0.0534058 -0.0686646 0.1297
17.266 -0.0610521 0.0421978 9.87967 -0.0152588 -0.137329 0.0457764
17.276 -0.0583587 0.0296282 9.87788 0.137329 -0.160217 0.12207
17.286 -0.0475848 0.0475848 9.85274 0 -0.183106 0.0686646
17.296 -0.0547674 0.0350152 9.84556 -0.0534058 -0.2594 0.205994
17.306 -0.0628478 0.0305261 9.84825 -0.0305176 0.0457764 0.160217
17.316 -0.0520739 0.0386065 9.82311 -0.0457764 -0.0991822 0.0991822
17.326 -0.0520739 0.0314239 9.87429 -0.0152588 -0.0076294 0.0839234
17.336 -0.0484826 0.0637456 9.86621 0.0915528 -0.106812 0.076294
17.346 -0.0475848 0.0233435 9.87788 0.114441 -0.038147 0.0076294
17.356 -0.0610521 0.0529717 9.85633 0.0991822 -0.0152588 0.0991822
17.366 -0.0511761 0.0700304 9.84915 0.0915528 0.0305176 0.137329
17.376 -0.0386065 0.0646434 9.86531 0.0152588 0.076294 0.114441
17.386 -0.0655413 0.0457891 9.86082 0.114441 -0.0228882 0.152588
17.396 -0.0610521 0.056563 9.8698 0.0305176 -0.0076294 0.183106
17.406 -0.0520739 0.0879869 9.85453 -0.0457764 -0.137329 0.0839234
17.416 -0.0673369 0.056563 9.86441 -0.0457764 -0.137329 0.0839234
17.426 -0.071826 0.0484826 9.87159 0.038147 -0.114441 0.144959
17.436 -0.0700304 0.0430956 9.8671 0.144959 -0.0839234 0.152588
17.446 -0.0287304 0.0484826 9.8698 0.106812 -0.274658 0.0991822
17.456 -0.056563 0.0395043 9.87429 0.076294 -0.144959 -0.0076294
17.466 -0.0556652 0.0583587 9.85543 -0.0839234 -0.152588 0.0610352
17.476 -0.0763152 0.0493804 9.85992 0.0305176 -0.076294 0.0686646
17.486 -0.0592565 0.0341174 9.87429 0.114441 -0.0457764 0.0686646
17.496 -0.0305261 0.0296282 9.86082 0.0152588 0.0610352 0.1297
17.506 -0.0727239 0.0574608 9.87698 0 -0.0076294 0.0305176
17.516 -0.0673369 0.0278326 9.84645 0.0152588 -0.0991822 0
17.526 -0.0574608 0.0466869 9.85992 0.0610352 -0.267029 0.106812
17.536 -0.0601543 0.0251391 9.8671 0.160217 0 0.160217
17.546 -0.0395043 0.0574608 9.85274 -0.106812 -0.0076294 0.076294
17.556 -0.035913 0.0646434 9.85902 -0.0152588 -0.038147 0.183106
17.566 -0.0646434 0.0439935 9.88865 -0.0457764 -0.152588 0.0991822
17.576 -0.0646434 0.0466869 9.87249 0.0610352 0.0839234 0.183106
17.586 -0.0484826 0.0493804 9.87967 0.0686646 -0.0991822 0.137329
17.596 -0.0673369 0.0529717 9.87698 0.0991822 -0.160217 0.1297
17.606 -0.0502782 0.0520739 9.88775 0.0228882 -0.267029 0.0686646
17.616 -0.0529717 0.0493804 9.85723 0.0686646 -0.0915528 -0.0076294
17.626 -0.0475848 0.0404022 9.86261 -0.0228882 0.0991822 0.0686646
17.636 -0.0341174 0.0341174 9.89224 0.1297 -0.114441 0.205994
17.646 -0.0583587 0.0224456 9.868 0.12207 0.0152588 0.0991822
17.656 -0.0592565 0.0601543 9.85184 0.0915528 -0.0457764 0.160217
17.666 -0.0502782 0.0368109 9.85005 0.0610352 -0.076294 0.0839234
17.676 -0.06195 0.0493804 9.87698 0.0839234 -0.0076294 0.0457764
17.686 -0.06195 0.0377087 9.87429 -0.0152588 0.0076294 0.152588
17.696 -0.0493804 0.0700304 9.87429 -0.0152588 -0.0228882 0.0076294
17.706 -0.0727239 0.0314239 9.88326 -0.0457764 -0.137329 -0.1297
17.716 -0.071826 0.0341174 9.87878 0.0152588 -0.198364 0.183106
17.726 -0.0691326 0.0296282 9.85543 -0.0305176 -0.137329 0.160217
17.736 -0.0332195 0.0350152 9.86261 0.0228882 0 0.1297
17.746 -0.0493804 0.056563 9.85813 0.0534058 0.106812 0.076294
17.756 -0.0404022 0.0368109 9.88147 0.106812 -0.0534058 0.0991822
17.766 -0.0493804 0.035913 9.86351 0.0915528 -0.038147 0.175476
17.776 -0.0439935 0.0502782 9.86531 0.1297 0.0152588 -0.0534058
17.786 -0.0278326 0.0592565 9.84825 0.106812 0.0534058 0.0152588
17.796 -0.0691326 0.0251391 9.85005 0.0076294 -0.0686646 0.183106
17.806 -0.0808043 0.0170587 9.84825 0.0534058 -0.0152588 0.144959
17.816 -0.0170587 0.0511761 9.87878 -0.0457764 0.0152588 0.0152588
17.826 -0.0520739 0.0655413 9.81054 -0.0076294 -0.0228882 0.0991822
17.836 -0.0700304 0.0700304 9.89404 -0.0228882 -0.160217 0.114441
17.846 -0.0673369 0.0601543 9.84825 -0.0457764 -0.0534058 0.106812
17.856 -0.0448913 0.0529717 9.89853 0.0305176 0.12207 0.183106
17.866 -0.0736217 0.0404022 9.85094 0 -0.0534058 0.137329
17.876 -0.0601543 0.0395043 9.86621 -0.0305176 -0.106812 0.0686646
17.886 -0.0395043 0.0520739 9.86621 0.0991822 -0.0610352 0.160217
17.896 -0.0574608 0.0574608 9.85543 -0.0152588 0.137329 0.0915528
17.906 -0.0448913 0.0224456 9.87159 0.0152588 0.0991822 0.228882
17.916 -0.0655413 0.0574608 9.88686 0.038147 0.0228882 0.228882
17.926 -0.0395043 0.0655413 9.83119 0.0457764 -0.1297 0.076294
17.936 -0.0475848 0.0664391 9.90661 -0.076294 -0.144959 0.137329
17.946 -0.0915782 0.0143652 9.85184 -0.160217 -0.038147 0.12207
17.956 -0.0430956 0.035913 9.87878 -0.076294 -0.0457764 0.183106
17.966 -0.0556652 0.0413 9.84466 0 -0.076294 0.0991822
17.976 -0.0709282 0.0592565 9.85005 0.0686646 -0.144959 0.114441
17.986 -0.0529717 0.0404022 9.85902 0.0305176 -0.0076294 0.0457764
17.996 -0.0413 0.071826 9.85184 0.0686646 0.0228882 0.137329
18.006 -0.0583587 0.0655413 9.88326 0.114441 -0.213623 0.1297
18.016 -0.0933739 0.0511761 9.86531 0.0610352 -0.137329 0.0610352
18.026 -0.0673369 0.0502782 9.85543 0.0228882 -0.12207 0.114441
18.036 -0.0520739 0.0691326 9.84825 0.0076294 0.137329 0.0915528
18.046 -0.0296282 0.035913 9.88147 0.12207 0.076294 0.106812
18.056 -0.0628478 0.0484826 9.84915 0.0152588 0.144959 0.144959
18.066 -0.0763152 0.035913 9.88237 -0.0457764 -0.167847 0.137329
18.076 -0.0430956 0.0466869 9.8707 -0.0457764 -0.114441 0.0686646
18.086 -0.0781108 0.0493804 9.87339 0.0839234 0.0534058 0.0915528
18.096 -0.0808043 0.06195 9.87788 -0.038147 -0.106812 -0.0152588
18.106 -0.0547674 0.0484826 9.87249 0.0152588 -0.175476 -0.0076294
18.116 -0.0278326 0.0457891 9.84735 -0.0228882 0.0076294 0.152588
18.126 -0.0646434 0.0466869 9.84556 -0.0305176 0.0305176 0.114441
18.136 -0.0430956 0.0395043 9.86441 0.038147 -0.0686646 0.0991822
18.146 -0.0655413 0.0466869 9.85992 -0.0076294 0.0915528 0.0915528
18.156 -0.035913 0.0439935 9.85184 0.106812 -0.0152588 0.076294
18.166 -0.0493804 0.0682347 9.84017 0.038147 -0.221253 0.0534058
18.176 -0.06195 0.0736217 9.84825 0.0457764 -0.198364 0.167847
18.186 -0.0601543 0.0493804 9.87878 0.038147 -0.160217 0.167847
18.196 -0.0439935 0.0736217 9.86441 0.0534058 -0.0457764 0.076294
18.206 -0.056563 0.0278326 9.8671 0.0228882 0.0228882 0.167847
18.216 -0.0826 0.06195 9.86172 0.0076294 0 0.160217
18.226 -0.00448913 0.0574608 9.87159 0.114441 -0.0839234 0.114441
18.236 -0.0260369 0.0583587 9.868 0.038147 -0.160217 0.144959
18.246 -0.0754174 0.0170587 9.83568 0.038147 -0.137329 0.0839234
18.256 -0.0700304 0.0314239 9.90661 0.0457764 -0.114441 0.0686646
18.266 -0.0502782 0.0448913 9.83209 0.106812 -0.0457764 0.137329
18.276 -0.0377087 0.0709282 9.87878 0.038147 0.0534058 0.076294
18.286 -0.0556652 0.0583587 9.85723 0.12207 -0.144959 0.175476
18.296 -0.0305261 0.0350152 9.88147 0.114441 -0.137329 0
18.306 -0.0430956 0.0475848 9.8698 0.038147 0.0076294 0.114441
18.316 -0.0745195 0.035913 9.85813 -0.0076294 -0.1297 0.114441
18.326 -0.0655413 0.0529717 9.85453 -0.0457764 0.0686646 0.160217
18.336 -0.0691326 0.0574608 9.8698 -0.0534058 -0.152588 0.0991822
18.346 -0.0879869 0.0610521 9.87788 0.0152588 -0.0076294 -0.0152588
18.356 -0.0556652 0.0404022 9.86261 0.0076294 -0.137329 0.0534058
18.366 -0.0547674 0.035913 9.85274 -0.0228882 -0.0915528 0.198364
18.376 -0.0502782 0.0511761 9.86441 0.0534058 -0.0228882 0.0228882
18.386 -0.071826 0.0610521 9.87698 0.0228882 -0.167847 0.12207
18.396 -0.0826 0.0637456 9.88775 0.106812 0 0.12207
18.406 -0.0673369 0.0826 9.86621 0.0228882 0.0610352 0.160217
18.416 -0.0547674 0.0484826 9.87339 0.0534058 0.0991822 0.12207
18.426 -0.0628478 0.035913 9.87788 0.0534058 -0.0305176 -0.0152588
18.436 -0.0727239 0.0278326 9.85184 0.137329 -0.0610352 0.038147
18.446 -0.0341174 0.0368109 9.84645 0.0152588 -0.190735 0.137329
18.456 -0.0502782 0.0395043 9.86531 -0.0305176 0.0457764 0.190735
18.466 -0.0610521 0.056563 9.87518 0.0076294 -0.160217 0.12207
18.476 -0.0790087 0.0610521 9.86172 0.038147 0.0305176 0.106812
18.486 -0.0637456 0.0314239 9.87788 0.0610352 0.0076294 0.198364
18.496 -0.0323217 0.0350152 9.85094 0.0534058 -0.12207 0.152588
18.506 -0.0628478 0.0601543 9.86172 -0.0076294 -0.0991822 -0.0076294
18.516 -0.071826 0.0781108 9.87339 0.038147 -0.0534058 0.175476
18.526 -0.0520739 0.0466869 9.868 0.076294 -0.0686646 0.0457764
18.536 -0.0421978 0.0269348 9.87518 -0.0457764 -0.12207 0.25177
18.546 -0.0421978 0.0439935 9.8671 0.0991822 0.076294 0.190735
18.556 -0.0736217 0.0502782 9.85902 0.0915528 -0.0839234 0.12207
18.566 -0.0484826 0.0592565 9.86172 0.0228882 0.0305176 0.0839234
18.576 -0.0502782 0.071826 9.85902 0.0305176 0.0991822 0.167847
18.586 -0.0628478 0.0332195 9.8671 0.0915528 -0.106812 0.221253
18.596 -0.0745195 0.00808043 9.86621 0.0534058 0.0686646 0.144959
18.606 -0.0511761 0.0413 9.85453 0.114441 0.0076294 0.175476
18.616 -0.0484826 0.0430956 9.84645 0.0305176 -0.0610352 0.076294
18.626 -0.0457891 0.0547674 9.85005 0.0152588 -0.076294 0.0839234
18.636 -0.0700304 0.0260369 9.85543 0.0152588 -0.0534058 0.0228882
18.647 -0.0610521 0.056563 9.85723 0.0915528 -0.160217 0.0228882
18.657 -0.0592565 0.0556652 9.8707 0.152588 -0.221253 0.0534058
18.667 -0.0502782 0.035913 9.8671 0.0686646 -0.0228882 0.0610352
18.677 -0.0583587 0.035913 9.84556 0.106812 -0.0610352 -0.038147
18.687 -0.0709282 0.0610521 9.84017 -0.0305176 0.0152588 0.12207
18.697 -0.071826 0.0395043 9.86261 -0.0305176 0.0152588 0.12207
18.707 -0.101454 0.0233435 9.86261 0.076294 0.0457764 0.0839234
18.716 -0.0646434 0.0296282 9.88057 -0.076294 -0.12207 0.282288
18.726 -0.0682347 0.0413 9.86172 0.0228882 0.0991822 0.114441
18.736 -0.0628478 0.056563 9.88326 0.106812 0.0991822 0.152588
18.746 -0.0430956 0.0377087 9.85094 0.106812 0.175476 0.0610352
18.756 -0.0646434 0.0421978 9.88955 0.0457764 -0.0991822 0.114441
18.766 -0.0610521 0.035913 9.83299 0.160217 0.0457764 0.114441
18.776 -0.0547674 0.0637456 9.90481 0.144959 -0.0915528 0.152588
18.786 -0.0350152 0.0655413 9.80246 0.0534058 -0.114441 0.0686646
18.796 -0.0421978 0.0574608 9.88596 0.0610352 0.205994 0.0457764
18.806 -0.0691326 0.0430956 9.84645 0.106812 -0.0839234 0
18.816 -0.0736217 0.0475848 9.87608 0.0228882 -0.244141 0.144959
18.826 -0.0610521 0.0493804 9.8258 -0.0457764 -0.0915528 0.106812
18.836 -0.0547674 0.0511761 9.87249 0.0839234 0.144959 0.0610352
18.846 -0.0448913 0.0817021 9.83299 -0.0076294 -0.106812 0.0228882
18.856 -0.0350152 0.0655413 9.87518 0.0457764 -0.0686646 0.106812
18.866 -0.092476 0.0323217 9.84196 0.0152588 -0.1297 0.0839234
18.876 -0.0960673 0.0493804 9.87159 -0.0610352 -0.305176 0.0839234
18.886 -0.0700304 0.0520739 9.8689 0.0228882 -0.190735 0.106812
18.896 -0.071826 0.0386065 9.88865 0.0457764 -0.144959 0.144959
18.906 -0.0529717 0.0386065 9.85633 0.0686646 0.0076294 0.152588
18.916 -0.0368109 0.0511761 9.86172 0.038147 -0.198364 0.0305176
18.926 -0.0502782 0.0350152 9.85453 0.0457764 -0.0686646 0.106812
18.936 -0.0664391 0.0287304 9.86531 0.0610352 -0.167847 0.137329
18.946 -0.0601543 0.0305261 9.87518 0.038147 -0.175476 0.038147
18.956 -0.0377087 0.0430956 9.88237 0.0839234 -0.167847 0.137329
18.966 -0.0610521 0.0341174 9.85543 -0.0686646 -0.183106 0.0686646
18.976 -0.056563 0.0421978 9.86351 -0.0686646 -0.0686646 -0.0839234
18.986 -0.0404022 0.0296282 9.86531 0.0839234 -0.221253 -0.0305176
18.996 -0.0879869 0.0386065 9.85453 0.0076294 -0.312805 0
19.006 -0.0592565 0.0413 9.87159 -0.0839234 -0.244141 0.114441
19.016 -0.0511761 0.0475848 9.86261 -0.0534058 0.144959 0.190735
19.026 -0.0466869 0.0475848 9.86082 0.0534058 -0.038147 0.12207
19.036 -0.0583587 0.0457891 9.86261 0.144959 -0.0305176 0.228882
19.046 -0.0368109 0.0323217 9.88775 0.0076294 -0.221253 0
19.056 -0.0529717 0.056563 9.88775 0.0915528 -0.0152588 0.167847
19.066 -0.0834978 0.0691326 9.85633 -0.0305176 -0.0305176 0.152588
19.076 -0.0457891 0.0368109 9.8707 0.0457764 -0.0305176 0.205994
19.086 -0.0682347 0.0350152 9.87339 0.160217 -0.0991822 0.137329
19.096 -0.0673369 0.0323217 9.85813 -0.114441 -0.0076294 0.0839234
19.106 -0.0915782 0.0260369 9.86261 0.0152588 -0.0305176 0.183106
19.116 -0.0350152 0.0448913 9.86531 -0.0152588 -0.0839234 0.0610352
19.126 -0.0547674 0.0224456 9.85723 0.0839234 0.0457764 0.0915528
19.136 -0.0430956 0.0493804 9.86261 0.0915528 0.038147 0.267029
19.146 -0.0430956 0.0691326 9.89224 0.076294 -0.0686646 0.175476
19.156 -0.071826 0.0430956 9.86172 0 -0.0915528 0.0686646
19.166 -0.0610521 0.0350152 9.86082 -0.0457764 0.0610352 0.144959
19.176 -0.0457891 0.0601543 9.84196 0.1297 0.0915528 0.1297
19.186 -0.0332195 0.0745195 9.85992 0.0686646 0.190735 0.244141
19.196 -0.0484826 0.0457891 9.84556 0.0076294 -0.076294 0.1297
19.206 -0.0547674 0.0448913 9.86531 -0.0076294 -0.12207 0.0915528
19.216 -0.0430956 0.0413 9.86531 0.0076294 0.0076294 0.0305176
19.226 -0.0583587 0.0179565 9.83119 0.076294 0.0228882 0.167847
19.236 -0.0664391 0.0395043 9.85813 0.0610352 -0.106812 0.175476
19.246 -0.0439935 0.0413 9.85543 -0.0305176 0.0839234 0.12207
19.256 -0.0852934 0.0161609 9.84735 -0.0305176 -0.038147 -0.0457764
19.266 -0.0870891 0.0287304 9.85184 0.038147 -0.114441 0.144959
19.276 -0.0637456 0.0439935 9.84196 0 -0.167847 0.114441
19.286 -0.0484826 0.0466869 9.85813 0.0457764 -0.144959 0.0534058
19.296 -0.0421978 0.0439935 9.86261 0.0534058 -0.0457764 0.0915528
19.306 -0.035913 0.0377087 9.86351 0.0839234 -0.076294 0.0915528
19.316 -0.0448913 0.0215478 9.87429 0.0152588 -0.167847 0.167847
19.326 -0.0439935 0.0466869 9.87159 0.0686646 -0.1297 0.0686646
19.336 -0.0646434 0.056563 9.87159 -0.0534058 -0.183106 0.0686646
19.346 -0.0691326 0.0448913 9.86621 -0.0228882 -0.106812 0.0991822
19.356 -0.0763152 0.0430956 9.85633 -0.0228882 -0.0915528 0.137329
19.366 -0.0673369 0.0628478 9.87429 -0.12207 0.25177 0.144959
19.376 -0.035913 0.0430956 9.85453 -0.0686646 -0.0610352 0.114441
19.386 -0.0350152 0.0700304 9.85902 -0.0152588 0.0991822 0.0839234
19.396 -0.0691326 0.0448913 9.85813 -0.0228882 0.106812 0.12207
19.406 -0.0745195 0.0439935 9.87159 -0.0305176 -0.0076294 0.152588
19.416 -0.0413 0.0628478 9.87967 0.1297 -0.0076294 0.221253
19.426 -0.0646434 0.0341174 9.87608 0.106812 0.0305176 0.137329
19.436 -0.0790087 0.0296282 9.87159 0.198364 0.144959 0.1297
19.446 -0.0538695 0.0682347 9.88057 0.0152588 0.0228882 -0.0457764
19.456 -0.056563 0.0332195 9.86531 0.114441 -0.0839234 0.167847
19.466 -0.0691326 0.0520739 9.84466 0 0.0686646 0.282288
19.476 -0.035913 0.0269348 9.8707 -0.0076294 0.160217 0.1297
19.486 -0.0655413 0.0386065 9.86621 0 0.076294 0.137329
19.496 -0.0574608 0.0502782 9.86621 -0.038147 -0.0534058 0.114441
19.506 -0.0682347 0.0520739 9.87159 -0.0991822 0.0839234 0.076294
19.516 -0.06195 0.0368109 9.88326 0.0152588 0.0610352 0.0839234
19.526 -0.0682347 0.0413 9.8671 0.137329 -0.1297 0.1297
19.536 -0.0628478 0.0242413 9.86531 0.0839234 -0.0534058 0.0915528
19.546 -0.0583587 0.0350152 9.88147 0.25177 -0.0534058 0.106812
19.556 -0.0709282 0.0323217 9.87249 0.114441 -0.114441 0.0610352
19.566 -0.0493804 0.0332195 9.86441 0.0610352 -0.076294 0.0152588
19.576 -0.0538695 0.0574608 9.87788 0.106812 0.038147 0.0457764
19.586 -0.0817021 0.0493804 9.87159 0.0228882 -0.144959 0.152588
19.596 -0.0466869 0.0583587 9.85094 -0.0915528 -0.167847 0.198364
19.606 -0.0421978 0.0314239 9.85633 0.0076294 -0.0610352 0.0991822
19.616 -0.0529717 0.0430956 9.84825 -0.0152588 -0.076294 0.198364
19.626 -0.0323217 0.0323217 9.8698 -0.0076294 -0.152588 0.076294
19.636 -0.0502782 0.0475848 9.87698 0.076294 -0.183106 0.167847
19.646 -0.0691326 0.0592565 9.85902 -0.0152588 -0.152588 0.160217
19.656 -0.0745195 0.0404022 9.83209 0.0915528 -0.114441 0.0839234
19.666 -0.0493804 0.071826 9.85274 0.114441 0.076294 0.1297
19.676 -0.0673369 0.0457891 9.87698 -0.0305176 0.106812 0.160217
19.686 -0.0457891 0.0287304 9.83568 0.038147 -0.0610352 0.0305176
19.696 -0.0601543 0.0314239 9.83748 0.0457764 -0.190735 0.114441
19.706 -0.06195 0.0323217 9.85364 0.137329 0.0228882 0.076294
19.716 -0.0655413 0.0323217 9.85453 -0.0228882 0.038147 0.0610352
19.726 -0.0323217 0.015263 9.8698 0.0686646 -0.12207 0.0839234
19.736 -0.0511761 0.0395043 9.86082 0.0305176 -0.160217 0.137329
19.746 -0.0646434 0.0215478 9.86172 -0.0305176 -0.137329 0.167847
19.756 -0.0547674 0.0251391 9.84915 0.0228882 0.0457764 0.0228882
19.766 -0.0646434 0.0475848 9.8671 -0.0076294 -0.0839234 0.144959
19.776 -0.0583587 0.0547674 9.86621 0 -0.076294 0.0915528
19.786 -0.0448913 0.0538695 9.8689 -0.0152588 0 0.12207
19.796 -0.06195 0.0466869 9.86531 0.0686646 0 0.0915528
19.806 -0.0538695 0.0475848 9.86441 0.1297 -0.0610352 0.190735
19.816 -0.0511761 0.0395043 9.87878 0.0076294 -0.0457764 0.205994
19.826 -0.0592565 0.0395043 9.89135 0.0534058 -0.0534058 0.114441
19.836 -0.0457891 0.0511761 9.84735 -0.0534058 0.160217 0.0610352
19.846 -0.0413 0.0475848 9.85902 0.0457764 -0.0991822 0.0686646
19.856 -0.0646434 0.0610521 9.85723 0.0686646 -0.0686646 0.12207
19.866 -0.071826 0.0601543 9.85543 -0.0457764 0.038147 0.144959
19.876 -0.0736217 0.06195 9.85005 -0.0686646 0.0686646 0.144959
19.886 -0.0583587 0.0341174 9.8707 -0.0152588 0 0.0915528
19.896 -0.0484826 0.0484826 9.87249 0.0228882 -0.167847 0.137329
19.906 -0.0574608 0.06195 9.85902 -0.0534058 -0.12207 -0.0076294
19.916 -0.0691326 0.0511761 9.8689 0.0076294 0 0.198364
19.926 -0.0457891 0.0421978 9.86441 0.0457764 -0.076294 0.221253
19.936 -0.0547674 0.0287304 9.86621 0.0076294 -0.152588 0.0305176
19.946 -0.0754174 0.0574608 9.87878 0.0457764 -0.076294 0.183106
19.956 -0.0601543 0.0574608 9.85005 0.0076294 -0.0305176 0.190735
19.966 -0.0664391 0.0287304 9.85633 -0.0076294 -0.137329 0.0686646
19.976 -0.0745195 0.0296282 9.85992 -0.0457764 -0.12207 0.0305176
19.986 -0.0691326 0.0413 9.85453 0.0991822 -0.0228882 0.0839234
19.996 -0.0421978 0.0583587 9.84735 0.0991822 -0.0228882 0.0839234
20.006 -0.0529717 0.0484826 9.85184 0.038147 -0.144959 0.0686646
20.016 -0.071826 0.0664391 9.83658 0.0534058 -0.152588 0.106812
20.026 -0.0664391 0.0574608 9.87159 -0.0839234 0.1297 0.0457764
20.036 -0.0430956 0.0368109 9.90481 0.0076294 0.0228882 0.106812
20.046 -0.0484826 0.0413 9.868 0.144959 0.0991822 0.0610352
20.056 -0.0781108 0.0511761 9.85992 0.0686646 -0.0076294 0.12207
20.066 -0.0502782 0.0341174 9.85094 0.144959 0.0686646 0.213623
20.076 -0.0350152 0.0350152 9.86441 0.205994 -0.0457764 0.106812
20.086 -0.0628478 0.0637456 9.86172 -0.106812 -0.0991822 0.167847
20.096 -0.0790087 0.0736217 9.86261 0.0686646 -0.0305176 0.213623
20.106 -0.0439935 0.0439935 9.868 0.0228882 -0.0991822 -0.0152588
20.116 -0.0457891 0.0430956 9.8689 0.076294 -0.0991822 0
20.126 -0.0754174 0.0520739 9.87339 -0.0228882 0.12207 0.213623
20.136 -0.0404022 0.0601543 9.86531 -0.0991822 0.0610352 0.0534058
20.146 -0.0538695 0.0529717 9.85813 0.038147 -0.0610352 0.0534058
20.156 -0.0933739 0.0529717 9.85094 -0.0152588 -0.0686646 0.114441
20.166 -0.0583587 0.0404022 9.84735 0.0305176 -0.0534058 0.0686646
20.176 -0.0511761 0.0457891 9.85274 0.0686646 -0.183106 0.0305176
20.186 -0.0556652 0.0377087 9.84825 0.144959 -0.038147 0.0991822
20.196 -0.0493804 0.0386065 9.86351 0.0610352 0.038147 0.190735
20.206 -0.0520739 0.0296282 9.87698 0.1297 -0.114441 0.0686646
20.216 -0.0790087 0.0368109 9.85992 0.0457764 0.0305176 0.190735
20.226 -0.0457891 0.0475848 9.85005 0.12207 0.0686646 0.152588
20.236 -0.0673369 0.0448913 9.868 -0.114441 -0.0991822 0.0457764
20.246 -0.0484826 0.0502782 9.86441 0.0839234 0.0534058 0.0534058
20.256 -0.0538695 0.0466869 9.85633 0.0534058 -0.1297 0.0152588
20.266 -0.0754174 0.035913 9.87788 -0.0152588 0.144959 0.0610352
20.276 -0.0592565 0.0547674 9.88686 0.0610352 -0.137329 0.152588
20.287 -0.056563 0.0502782 9.88775 0.137329 -0.236511 0.175476
20.297 -0.0556652 0.0520739 9.88955 -0.0076294 -0.076294 0.12207
20.307 -0.0682347 0.0386065 9.8689 0.038147 0.038147 0.175476
20.317 -0.0350152 0.015263 9.84825 0.038147 0.0457764 0.160217
20.327 -0.0197522 0.0421978 9.85274 0.160217 0.0991822 0.213623
20.337 -0.06195 0.0700304 9.8698 0.0534058 -0.076294 0.144959
20.346 -0.0547674 0.0457891 9.8698 0 -0.244141 0.144959
20.356 -0.0547674 0.00808043 9.84556 0.0457764 0.12207 0.114441
20.366 -0.06195 0.056563 9.85543 -0.0991822 0.160217 0.0534058
20.376 -0.0529717 0.056563 9.85723 0.0076294 -0.0686646 0.167847
20.386 -0.0493804 0.0691326 9.88237 0.0076294 -0.160217 0.144959
20.396 -0.0430956 0.0727239 9.8689 0.0457764 -0.0991822 0.183106
20.406 -0.0529717 0.0493804 9.85274 -0.0152588 -0.12207 0.0534058
20.416 -0.0538695 0.0475848 9.87249 0.114441 -0.0305176 -0.0305176
20.426 -0.06195 0.0673369 9.87429 0 0.0228882 0.076294
20.436 -0.0547674 0.0520739 9.87429 -0.0228882 -0.114441 0.106812
20.446 -0.0323217 0.0332195 9.87339 0.0534058 0.0152588 0.1297
20.456 -0.0430956 0.0395043 9.85902 0.175476 0.0457764 0.152588
20.466 -0.0583587 0.0610521 9.85902 0.0534058 0.038147 0.114441
20.476 -0.0834978 0.0404022 9.8707 0.0534058 0.0457764 0.0991822
20.486 -0.0430956 0.0538695 9.87698 0.0457764 -0.0076294 0.0991822
20.496 -0.0511761 0.0242413 9.87249 0.114441 -0.297547 0.0228882
20.506 -0.0691326 0.0107739 9.8707 0.0686646 -0.0305176 0.114441
20.516 -0.0556652 0.0673369 9.85364 0.0152588 0.160217 -0.038147
20.526 -0.0484826 0.0628478 9.84735 -0.0305176 -0.038147 0.114441
20.536 -0.0682347 0.0413 9.85633 -0.0534058 -0.0457764 0.167847
20.546 -0.0538695 0.0475848 9.85005 0.114441 -0.0610352 0.114441
20.556 -0.0448913 0.0538695 9.86172 0.076294 0.0228882 0.0534058
20.566 -0.0664391 0.0395043 9.83927 0.114441 0.0839234 0.1297
20.576 -0.0583587 0.0475848 9.87159 0.106812 -0.137329 0.160217
20.586 -0.06195 0.0763152 9.87878 -0.038147 -0.106812 0.1297
20.596 -0.0637456 0.0547674 9.85005 0.038147 -0.076294 0.0991822
20.606 -0.056563 0.0188543 9.84915 -0.0305176 0.038147 0.1297
20.616 -0.0332195 0.0377087 9.85453 0.076294 0.0228882 0.114441
20.626 -0.0745195 0.0475848 9.84286 0.038147 -0.144959 0.106812
20.636 -0.0457891 0.0395043 9.86172 0.0991822 -0.175476 0.0991822
20.646 -0.0296282 0.0493804 9.87159 -0.0305176 -0.137329 -0.0457764
20.656 -0.0655413 0.0547674 9.8707 0.0305176 -0.0076294 0.114441
